	name	CID
3829	epitestosterone	10204
3830	indopan	9287
3831	oxymetholone	5281034
3832	gimeracil	54679224
3833	delamanid	6480466
3834	ornithogalum umbellatum	146172070
3835	amino acids	146172071
3836	cells, nos	146172072
3837	dimethisterone	6607
3838	fenofibrate	3339
3839	gabexate mesylate	6604561
3840	avocado oil	146172073
3841	propyl alcohol	1031
3842	dihydrocodeine	5284543
3843	cocoa butter	146172074
3844	dihydroxyaluminum aminoacetate	146172075
3845	hydroquinidine	146172076
3846	pf-06928316 (847b ds)	146172077
3847	azithromycin dihydrochloride	44468059
3848	pyrilamine maleate	5284451
3849	crenezumab	146172078
3850	somatostatin	16129706
3851	pentosan polysulfate sodium	146172079
3852	fluindione	68942
3853	tymazoline	34154
3854	oxiconazole	146172080
3855	budesonide	5281004
3856	edetic acid	6049
3857	mivavotinib citrate	118980937
3858	penicillin v potassium	6869
3859	dexamethasone sodium sulfate	23667620
3860	sarsaparilla	146172081
3861	xenon xe-133	66376
3862	matuzumab	146172082
3863	triclosan	5564
3864	codeine polistirex	5284371
3865	chloride ion	312
3866	quercus velutina pollen	146172083
3867	manganese chloride	26003
3868	covid-19 convalescent plasma	146172084
3869	oteracil	4604
3870	beclomethasone	20469
3871	daclizumab	146172085
3872	whey protein enriched in cystine bovine	146172086
3873	romilkimab	146172087
3874	4-methylethcathinone	52988259
3875	oxycodone hydrochloride trihydrate	23724988
3876	sitaxentan sodium	11477084
3877	albuterol sulfate	39859
3878	dimenhydrinate hydrochloride	23049981
3879	guanadrel sulfate	68552
3880	influenza virus vaccine trivalent type a+b afluria	146172088
3881	tanacetum parthenium	146172089
3882	human rabies virus immune globulin	146172090
3883	dextrose, unspecified form	146172091
3884	metaxalone	15459
3885	tipiracil	6323266
3886	sapropterin dihydrochloride	135398654
3887	mefenamic acid	4044
3888	chlorprothixene hydrochloride	5282478
3889	interferon alfa-1b	146172092
3890	bromhexine	2442
3891	paroxetine	43815
3892	lymphocytes	146172093
3893	celiprolol	2663
3894	poliovirus sabin type 3 live antigen	146172094
3895	peumus boldus leaf	146172095
3896	cenicriviroc	11285792
3897	ifosfamide	3690
3898	ustilago maydis	146172096
3899	psyllium husk	181572
3900	nandrolone	9904
3901	nitrogen	947
3902	metamizole magnesium	80253
3903	radiation therapy	146172097
3904	noxiptiline	21087
3905	gossypol	3503
3906	zabofloxacin	10388396
3907	marizomib	11347535
3908	alprostadil alfadex	5282234
3909	gdc-0980	25254071
3910	acetylleucine	1995
3911	chondroitin sulfate a	4368136
3912	sodium formate	2723810
3913	prucalopride	3052762
3914	insulin defalan (bovine)	118984416
3915	magnesium sulfate	24083
3916	 lactobacillus casei	146172098
3917	prenoxdiazine hydrochloride	120507
3918	lithium chloride	433294
3919	lactitol monohydrate	3067270
3920	atomoxetine	54841
3921	cherry	146172099
3922	dimethindene maleate	5282414
3923	ferrous gluceptate	71587066
3924	tislelizumab	146172100
3925	fish	146172101
3926	clostridium tetani toxoid antigen (formaldehyde inactivated)	146172102
3927	relatlimab	146172103
3928	duvelisib	50905713
3929	chlorpheniramine	2725
3930	sinecatechins	146172104
3931	ophiocordyceps sinensis	146172105
3932	paramethadione	8280
3933	carmustine	2578
3934	dinoprost	5280363
3935	ado-trastuzumab emtansine	146172106
3936	denileukin diftitox	146172107
3937	ribavirin	37542
3938	reviparin sodium	146172108
3939	pseudoephedrine hcl	9581
3940	carlumab	146172109
3941	eftrenonacog alfa	146172110
3942	fosbretabulin	5351387
3943	linolenic acid	5280934
3944	prednicarbate	6714002
3945	pergolide	47811
3946	iberdomide	67335295
3947	sodium phosphate,dib	146172111
3948	oxiracetam	4626
3949	fleroxacin	3357
3950	lysergide	5761
3951	vinclozolin	39676
3952	diethylpropion	7029
3953	quaternium-15	6433396
3954	 populus deltoides pollen	146172112
3955	potassium alum anhydrous	146172113
3956	pirbuterol	4845
3957	populus trichocarpa pollen	146172114
3958	ethacrynate sodium	23668825
3959	sulfamethoxazole	5329
3960	allergenic extract- pollen	146172115
3961	human papillomavirus vaccine	146172116
3962	oxychlorosene sodium	91663266
3963	migalastat hydrochloride	11644097
3964	dipyridamole	3108
3965	influenza virus vaccine, swine	146172117
3966	mesocricetus auratus skin	146172118
3967	potassium hydroxide	14797
3968	carbocysteine lysine	6452154
3969	glycosaminoglycans	146172119
3970	succinylcholine chloride dihydrate	656867
3971	minocycline hydrochloride dihydrate	68858974
3972	ecabet sodium	23663982
3973	myrcludex b	146172120
3974	indium in-111 oxyquinoline	119117
3975	maprotiline hydrochloride	71478
3976	ringer^s solution, lactated	146172121
3977	oxolinic acid	4628
3978	rilmenidine phosphate	198614
3979	ouabain	439501
3980	dacomitinib	11511120
3981	azacitidine	9444
3982	pseudoephedrine hydrous	146172122
3983	bisoprolol fumarate	2405
3984	ceftezole sodium	65755
3985	anthoxanthum odoratum	146172123
3986	laninamivir	502272
3987	casein	73995022
3988	betahistine mesilate	198334
3989	alisertib	24771867
3990	pancuronium	441289
3991	bornaprine hydrochloride	118984396
3992	ficlatuzumab	146172124
3993	ravidasvir	52918888
3994	olodaterol	11504295
3995	pipotiazine palmitate	37767
3996	white willow	45489964
3997	acetamide	178
3998	eucalyptus oil	2758
3999	glycerol phenylbutyrate	10482134
4000	ioforminol	25222171
4001	metoprolol tartrate	441308
4002	escargot	146172125
4003	etizolam	3307
4004	ivabradine	132999
4005	bromperidol	2448
4006	aristolochic acid	2236
4007	tioconazole	5482
4008	clomipramine hydrochloride	68539
4009	aleglitazar	10274777
4010	urelumab	146172126
4011	minerals	146172127
4012	terbutaline	5403
4013	ulmus americana pollen	146172128
4014	fluoxetine hydrochloride	62857
4015	metamizol sodium	146172129
4016	carotenoids	146172130
4017	tolnaftate	5510
4018	vay-736	146172131
4019	ademetionine	34755
4020	copper gluconate	10692
4021	citric acid monohydrate	22230
4022	calcium hopantenate	28280
4023	pyridoxal	1050
4024	human plasma	146172132
4025	omeprazole magnesium	130564
4026	fluspirilene	3396
4027	vespula maculifrons venom protein	146172133
4028	folic acid	135398658
4029	ferrous carbonate	11248
4030	treosulfan	9882105
4031	fig	124222717
4032	galcanezumab	146172134
4033	calcium orotate	89722
4034	mebendazole	4030
4035	guaiazulene	3515
4036	tezepelumab	146172135
4037	algestone	11687
4038	pimavanserin tartrate	11672491
4039	squaric acid	17913
4040	ruxolitinib	25126798
4041	dalteparin sodium	146172136
4042	iodide ion	30165
4043	cabbage	146172137
4044	nalidixic acid	4421
4045	fudosteine	134669
4046	acipimox	5310993
4047	flucloxacillin sodium monohydrate	23706211
4048	novobiocin sodium	23663939
4049	trazodone hydrochloride	62935
4050	lanoconazole	3002820
4051	cefamandole nafate	23665731
4052	pantoprazole sodium	15008962
4053	iobitridol	65985
4054	fremanezumab-vfrm	146172138
4055	doxazosin mesylate	62978
4056	ralinepag	44219292
4057	eteplirsen	146172139
4058	herpes simplex vaccine	146172140
4059	peplomycin sulfate	6321297
4060	aspirin lysine	91626
4061	levocetirizine	1549000
4062	dantrolene sodium	6604100
4063	prasugrel hydrochloride	10158453
4064	bacillus coagulans	146172141
4065	populus deltoides subsp. deltoides pollen	146172142
4066	ridogrel	5362391
4067	periplaneta americana	146172143
4068	obinutuzumab	146172144
4069	estradiol hemihydrate	5757
4070	cocarboxylase tetrahydrate	45358321
4071	lithium gluconate	23684902
4072	benorilate	21102
4073	cimetropium	20054871
4074	epirizole hydrochloride	10199326
4075	cinoxacin	2762
4076	difenoxin hydrochloride	34328
4077	apomorphine	6005
4078	fosfructose	146172145
4079	indium in-111	5462099
4080	phenylephrine tannate	6041
4081	nitroprusside	146172146
4082	thiamphenicol glycinate acetylcysteine	44147002
4083	clindamycin phosphate	443385
4084	vestronidase alfa-vjbk	146172147
4085	shellfish, unspecified	146172148
4086	aceclidine	1979
4087	ganciclovir sodium	23700083
4088	sarecycline hydrochloride	71296095
4089	glasdegib	25166913
4090	phenformin hydrochloride	13266
4091	silver oxide	146172149
4092	neostigmine methylsulfate	5824
4093	diclofenac sodium	5018304
4094	docetaxel anhydrous	148124
4095	etilefrine	3306
4096	fam-trastuzumab deruxtecan-nxki	22194
4097	dextran 70	146172150
4098	ulipristal	13559281
4099	scopolamine n-oxide	3000667
4100	estradiol benzoate	222757
4101	fospropofol	3038498
4102	diazepam	3016
4103	thymopentin	451417
4104	selegiline hydrochloride	26758
4105	chondroitin sulfate - iron colloid	146172151
4106	sparteine sulfate	23616742
4107	nabilone	5284592
4108	nefopam	4450
4109	rosuvastatin zinc	23729485
4110	chlorpheniramine maleat	146172152
4111	carvacrol	10364
4112	aducanumab	146172153
4113	methylergonovine	8226
4114	nicotinamide riboside	439924
4115	deltamethrin	40585
4116	propiverine hydrochloride	441412
4117	nilvadipine	4494
4118	technetium tc-99m teboroxime	13116335
4119	sodium taurocholate	23666345
4120	phoma exigua var. exigua	146172154
4121	dicyclomine hydrochloride	441344
4122	tetraferric tricitrate decahydrate	90478690
4123	chlorprothixene	667467
4124	arginine	6322
4125	ketoprofen lysine	9843941
4126	efatutazone	9832447
4127	zucapsaicin	1548942
4128	ginger oil	146172155
4129	lysine acetate	104152
4130	chloroprocaine	8612
4131	influenza a virus a/texas/50/2012 x-223a (h3n2) antigen (uv, formaldehyde inactivated)	146172156
4132	pyrrolidone	12025
4133	sulfoxone	5351
4134	dectaflur	6436136
4135	poziotinib	25127713
4136	pentaerythritol tetranitrate	6518
4137	nedaplatin	6917890
4138	cardamom	146172157
4139	polycarbophil	146172158
4140	ecamsule	146382
4141	mitiglinide calcium anhydrous	146172159
4142	corynebacte	146172160
4143	pipecuronium bromide	65332
4144	sodium copper chlorophyllin	23725082
4145	paromomycin sulfate	441375
4146	praziquantel	4891
4147	mentha arvensis leaf	146172161
4148	parecoxib sodium	15895902
4149	tranilast	5282230
4150	tetramethylpyrazine	14296
4151	cloxacillin	6098
4152	pemetrexed	135410875
4153	carbetocin	16681432
4154	abiraterone	132971
4155	2-fluoromethamphetamine	24257263
4156	polidocanol	656641
4157	pertuzumab	146172162
4158	alfentanil	51263
4159	colistin a sodium methanesulfonate	46224595
4160	salmonella typhi ty2 vi polysaccharide antigen	146172163
4161	sipuleucel-t	146172164
4162	phenmetrazine	4762
4163	anthralin	2202
4164	omalizumab	146172165
4165	zinc oxide	14806
4166	levofloxacin hydrochloride	9908810
4167	gadobutrol	6102852
4168	suramin	5361
4169	oleclumab	146172166
4170	atenolol hydrochloride	119274
4171	elobixibat	9939892
4172	tiotropium bromide anhydrous	146172167
4173	castor oil	14030006
4174	bepridil	2351
4175	hedera helix flowering twig	146172168
4176	crofelemer	146172169
4177	acetohexamide	1989
4178	artemisia tridentata pollen	146172170
4179	roxatidine acetate hydrochloride	56704
4180	guanfacine	3519
4181	adefovir dipivoxil	60871
4182	arbutin	440936
4183	neisseria meningitidis group w-135 capsular oligosaccharide diphtheria crm197 protein conjugate anti	146172171
4184	aminosalicylate sodium anhydrous	2724368
4185	propiomazine maleate	5702109
4186	pyrotinib maleate	129897014
4187	nicotine betadex	89594
4188	bendamustine hydrochloride	77082
4189	todralazine hydrochloride monohydrate	23724962
4190	vinflunine ditartrate	46174139
4191	urtica dioica whole	146172172
4192	bevacizumab-awwb	146172173
4193	opipramol	9417
4194	amitriptylinoxide	20313
4195	eslicarbazepine	9881504
4196	balovaptan	46200932
4197	carbidopa	34359
4198	lactobacillus acidophilus	146172174
4199	amphetamine aspartate	146172175
4200	nintedanib esylate	135476717
4201	tolfenamic acid	610479
4202	limonene, (+/-)-	22311
4203	hexoprenaline sulfate	325003
4204	ammonium lauryl sulfate	16700
4205	vestronidase alfa	146172176
4206	norclozapine	135409468
4207	somatropin	146172177
4208	methyl-1-testosterone	7092657
4209	glyconiazide	9571091
4210	benznidazole	31593
4211	atractylodes macrocephala root	146172178
4212	oryctolagus cuniculus skin	146172179
4213	theodrenaline hydrochloride	3083768
4214	midodrine	4195
4215	tacrolimus	445643
4216	besifloxacin hydrochloride	10224595
4217	chlorphenesin carbamate	2724
4218	trichloroethylene	6575
4219	famotidine	5702160
4220	citalopram hydrobromide	77995
4221	dextromethorphan and	146172180
4222	thebaine	5324289
4223	meprednisone	5284587
4224	homatropine hydrobromide	5821
4225	influenza a virus a/singapore/gp1908/2015 ivr-180 (h1n1) antigen (formaldehyde inactivated)	146172181
4226	acotiamide hydrochloride	9957090
4227	grazoprevir	44603531
4228	surufatinib	52920501
4229	penicillin v benzathine	64725
4230	cefoselis	5748845
4231	levamisole	26879
4232	eucalyptus gum	146172182
4233	ethiodized oil	146172183
4234	tyrothricin	452550
4235	tolterodine tartrate	443879
4236	eltrombopag	135449332
4237	rutoside trihydrate	16218542
4238	rifampin sodium	139033076
4239	tetracycline	54675776
4240	mesoridazine besylate	36207
4241	depropionylfentanyl	88890
4242	mexedrone	129318261
4243	picolamine salicylate	146172184
4244	asciminib	72165228
4245	zoledronate disodium	6099949
4246	chloramphenicol palmitate	443382
4247	articaine	32170
4248	defibrotide sodium	135565962
4249	plazomicin	42613186
4250	chlorhexidine acetate	9562059
4251	memantine	4054
4252	sodium tartrate	13355
4253	ethacizine	107841
4254	dichloroacetic acid	6597
4255	flumethiazide	8992
4256	cysteine hydrochloride	25150
4257	triclocarban	7547
4258	demeclocycline hydrochloride	54686764
4259	.alpha.-tocopherol acetate, d-	146172185
4260	gamolenic acid	5280933
4261	celiprolol hydrochloride	42373
4262	bryonia alba root	146172186
4263	dromostanolone	6011
4264	comfrey root	146172187
4265	cellulase	440950
4266	4-chloromethcathinone	82100418
4267	camphor oil	146172188
4268	ulmus pumila pollen	146172189
4269	zuclopenthixol acetate	6436640
4270	bms-986249	146172190
4271	mung bean	146172191
4272	apg-1387	73336238
4273	voclosporin	6918486
4274	nonoxynol-9	72385
4275	bacillus calmette-guerin antigen, unspecified substrain	146172192
4276	prosopis juliflora pollen	146172193
4277	coagulation factor ix (recombinant), glycopegylated	146172194
4278	octenidine hydrochloride	51166
4279	starch, corn	24836924
4280	ivabradine hydrochloride	3045381
4281	losmapimod	11552706
4282	glucuronamide	636367
4283	dolasetron mesylate	6918119
4284	aspergillus repens	146172195
4285	deoxyribonucliec acid	146172196
4286	lurasidone	213046
4287	haemophilus b conjugate vaccine	146172197
4288	insulin lispro	16132438
4289	cotinine fumarate	20055460
4290	peptone, dried	146172198
4291	bosutinib monohydrate	11990828
4292	diammonium glycyrrhizinate	656656
4293	diuron	3120
4294	piperine	638024
4295	trametinib	11707110
4296	carbazochrome salicylate	135404924
4297	magnesium cation	888
4298	causticum	73415827
4299	secnidazole	71815
4300	pentosan polysulfate	37720
4301	citrus bioflavonoids	146172199
4302	soy isoflavones	146172200
4303	piperonyl butoxide	5794
4304	fursultiamine	3002119
4305	clofenamide	69594
4306	brazikumab	146172201
4307	melperone hydrochloride	9926325
4308	trimebutine maleate	5573
4309	antazoline phosphate	158798
4310	colestipol	62816
4311	hepatitis a virus strain cr 326f antigen (formaldehyde inactivated)	146172202
4312	sodium molybdate	61424
4313	ecgonine	91460
4314	rosin	5280656
4315	atrasentan	159594
4316	nifuratel	6433427
4317	dutasteride	6918296
4318	aminolevulinic acid	146172203
4319	cinnamaldehyde	637511
4320	cyanidin 3-glucoside	197081
4321	cisapride monohydrate	6917697
4322	verubecestat	51352361
4323	dextromethorphan salicylate	71587053
4324	neisseria meningitidis group a capsular polysaccharide antigen	146172204
4325	potassium iod	146172205
4326	bromhexine hydrochloride	5702220
4327	tungsten	23964
4328	buparlisib hydrochloride	66577015
4329	allisartan isoproxil	24748496
4330	serelaxin	71300755
4331	osilodrostat	44139752
4332	alfaxalone	104845
4333	sertraline hydrochloride	63009
4334	sodium cation	923
4335	pargeverine hydrochloride	53398649
4336	lutropin alfa	146172206
4337	defibrotide (bovine)	146172207
4338	ozagrel sodium	23663942
4339	theofibrate	41109
4340	tetrabenazine	6018
4341	medroxyprogesterone caproate	62997
4342	curcumin	969516
4343	cariprazine hydrochloride	25096873
4344	alosetron	2099
4345	ambrosia artemisiifolia pollen	146172208
4346	cochliobolus sativus	146172209
4347	salmon, unspecified	146172210
4348	cefoxitin	441199
4349	cranberry	146172211
4350	poa pratensis pollen	146172212
4351	norquetiapine	11369918
4352	tenofovir alafenamide	9574768
4353	bovine type i collagen	146172213
4354	methyl aminolevulinate	157922
4355	quinapril	54892
4356	pipobroman	4842
4357	zanamivir	60855
4358	aclidinium bromide	11519741
4359	lomibuvir	24798764
4360	betula alleghaniensis pollen	146172214
4361	enzastaurin	176167
4362	ferric carboxymaltose	86278165
4363	sitagliptin phosphate	4369359
4364	flumequine	3374
4365	fostamatinib disodium	25008120
4366	bacampicillin hydrochloride	441397
4367	nonoxynol-10	7700
4368	adicillin	71724
4369	corticorelin	16186200
4370	deanol acetamidobenzoate	19265
4371	cetirizine	2678
4372	propranolol hydrochloride	62882
4373	bleomycin	5360373
4374	corifollitropin alfa	146172215
4375	caspofungin acetate	6850808
4376	vilazodone hydrochloride	6918313
4377	nelarabine	3011155
4378	ornidazole	28061
4379	acenocoumarol	54676537
4380	mifepristone	55245
4381	summer squash	146172216
4382	glimepiride	3476
4383	calcifediol	146172217
4384	allopurinol sodium	135401907
4385	2-hydroxyethyl methacrylate	13360
4386	oxytetracycline hydrochloride	54680782
4387	bromophenol blue	8272
4388	nepidermin	16143379
4389	naftifine	47641
4390	filgotinib	49831257
4391	dextrose	66370
4392	tar	146172218
4393	segesterone acetate	108059
4394	fluocinonide	9642
4395	gibberella zeae	146172219
4396	mianserin hydrochloride	68551
4397	artemisia argyi leaf	146172220
4398	phosphatidyl serine	146172221
4399	apricoxib	9820073
4400	enadenotucirev	146172222
4401	pacific halibut	146172223
4402	ferric ammonium citrate	14457
4403	tazobactam	123630
4404	dinaciclib	46926350
4405	hydroquinidine hydrochloride	16211709
4406	bethanechol chloride	11548
4407	chloral	6407
4408	choline salicylate	54686350
4409	capmatinib	25145656
4410	demeclocycline	54680690
4411	pantoprazole	4679
4412	ampicillin	6249
4413	danazol	28417
4414	triamterene	5546
4415	roxatidine	91276
4416	piracetam	4843
4417	camylofin	5902
4418	cystine	595
4419	gymnema sylvestre leaf extract	146172224
4420	filipendula ulmaria whole	146172225
4421	buckwheat	146172226
4422	cladosporium sphaerospermum	146172227
4423	erythropoietin	11751549
4424	ampicillin trihydrate	23565
4425	hypromellose phthalate	146172228
4426	pemoline	4723
4427	betula occidentalis pollen	146172229
4428	phenoxybenzamine hydrochloride	5284441
4429	dioxybenzone	8569
4430	plantago ovata seed coat	146172230
4431	scopolamine	3000322
4432	bifidobacterium longum subsp. infantis	146172231
4433	flubromazolam	21930924
4434	pefloxacin mesylate	119525
4435	metformin hydrochloride	14219
4436	vinorelbine tartrate	45055483
4437	dabrafenib mesylate	44516822
4438	potassium sulfate	24507
4439	taxifolin, (+/-)-	439533
4440	mesterolone	15020
4441	betamethasone acetate	443967
4442	cherry extract	146172232
4443	diroximel fumarate	73330464
4444	levocarnitine hydrochloride	656657
4445	relaxin porcine	121596034
4446	carbenicillin disodium	20933
4447	lisinopril	5362119
4448	lactobacillus casei	146172233
4449	calcium acetate	6116
4450	fenticonazole nitrate	51754
4451	perflutren	6432
4452	cefozopran	9571080
4453	bapineuzumab	146172234
4454	aspergillus flavus	146172235
4455	dasabuvir	56640146
4456	tiadenol	23403
4457	isometheptene	22297
4458	medroxyprogesterone	10631
4459	erythromycin	12560
4460	risankizumab	146172236
4461	haemophilus influenzae type b strain 1482 capsular polysaccharide tetanus toxoid conjugate antigen	146172237
4462	acer saccharum pollen	146172238
4463	bacillus anthracis strain v770-np1-r antigens	146172239
4464	pizotyline maleate	11718531
4465	infliximab-qbtx	146172240
4466	povidone-iodine	410087
4467	penicillin	2349
4468	itopride hydrochloride	129791
4469	olsalazine	22419
4470	sodium phosphate, dibasic, dodecahydrate	61456
4471	plantago ovata seed	146172241
4472	tosedostat	15547703
4473	atlantic cod	146172242
4474	beraprost sodium	23663404
4475	tetrandrine	73078
4476	solidago canadensis pollen	146172243
4477	scopolam	146172244
4478	flavin mononucleotide	643976
4479	theobromine	5429
4480	thioguanine	2723601
4481	calcium lactate gluconate	92237
4482	kaolin	56841936
4483	efonidipine hydrochloride	119170
4484	pinus echinata pollen	146172245
4485	difluprednate	443936
4486	bioflavonoids	146172246
4487	avobenzone	51040
4488	doxapram hydrochloride	64647
4489	tosufloxacin tosylate	93858
4490	psoralen	6199
4491	vasopressin	146172247
4492	trifolium pratense flower	146172248
4493	apricitabine	455041
4494	2-imidazoline	68156
4495	d+c black no. 2	146172249
4496	promethazine teoclate	63030
4497	mepivacaine hydrochloride	66070
4498	astragalus propinquus root	146172250
4499	latanoprostene bunod	11156438
4500	buformin hydrochloride	84976
4501	norepinephrine hydrochloride, (+/-)-	5923
4502	ascorbic acid	54670067
4503	beef liver	146172251
4504	honey	146172252
4505	voglibose	444020
4506	thimerosal	16684434
4507	botrytis cine	146172253
4508	5,6-methylenedioxy-2-aminoindane	125558
4509	radium	6328144
4510	angelica sinensis root	146172254
4511	red clover	146172255
4512	molibresib	46943432
4513	valganciclovir hydrochloride	135413534
4514	penicillin g benzathine	656811
4515	fasudil hydrochloride hydrate	23724856
4516	sofalcone	5282219
4517	enobosarm	11326715
4518	tetralin	8404
4519	isopropanolamine	4
4520	darutoside	44715524
4521	fasinumab	146172256
4522	phenformin	8249
4523	lumefantrine	6437380
4524	lipopolysaccharide	11970143
4525	oleamides	146172257
4526	ammonium lactate	62358
4527	atriplex polycarpa pollen	146172258
4528	polysorbate 20	443314
4529	panax quinquefolius whole	146172259
4530	tranexamic acid	5526
4531	perazine dimalonate	167166
4532	dromostanolone propionate	224004
4533	rutin	5280805
4534	clebopride malate	2780
4535	biperiden lactate	2381
4536	entecavir	135398508
4537	influenza b virus b/massachusetts/2/2012 antigen (formaldehyde inactivated)	146172260
4538	 pancrelipase lipase	146172261
4539	chitosan	71853
4540	butyrolactone	7302
4541	ambroxol acefyllinate	176595
4542	influenza a virus a/victoria/361/2011 ivr-165 (h3n2) antigen (mdck cell derived, propiolactone inactivated)	146172262
4543	tetanus antitoxin	146172263
4544	creatinine	588
4545	camazepam	37367
4546	olaptesed pegol	86278354
4547	alfatradiol	68570
4548	dalfampridine	1727
4549	hyoscyamus niger leaf	146172264
4550	tobacco leaf	146172265
4551	raloxifene hydrochloride	54900
4552	stearyl alcohol	8221
4553	lumretuzumab	146172266
4554	fluphenazine decanoate	3388
4555	beryllium	5460467
4556	caplacizumab	146172267
4557	selpercatinib	134436906
4558	fimasartan potassium trihydrate	46929800
4559	quercus muehlenbergii pollen	146172268
4560	macimorelin	9804938
4561	mexazolam	4177
4562	raltegravir	54671008
4563	acetomenaphthone	11310
4564	orange juice	146172269
4565	coagulation factor xi	146172270
4566	bupropion hydrochloride	62884
4567	metoprolol	4171
4568	magaldrate	3086011
4569	indium in-111 chloride	49800058
4570	dexamethasone isonicotinate	16752
4571	ferrous glutamate	71586949
4572	oliveoil	146172271
4573	am-2201	53393997
4574	huperzine a	854026
4575	n-ethylnorketamine	57483649
4576	vespula squamosa venom protein	146172272
4577	thiethylperazine malate	11954258
4578	heparin	772
4579	ranelic acid	3052774
4580	cefonicid	43594
4581	ustilago avenae	146172273
4582	quisinostat	11538455
4583	axicabtagene ciloleucel	146172274
4584	kinetin	3830
4585	flupentixol dihydrochloride	5282483
4586	ondansetron hydrochloride	68647
4587	juglans nigra p	146172275
4588	estradiol enanthate	21070
4589	diphemanil	6127
4590	liotrix	5920
4591	activated charcoal	5462310
4592	aripiprazole	60795
4593	trospium	5284632
4594	ranibizumab	146172276
4595	aspirin calcium	6247
4596	pineapple	146172277
4597	metoprolol fumarate	6440651
4598	mercaptomerin sodium	30556
4599	birch bark	146172278
4600	 magnesium oxide	190217
4601	fecal microbiota	146172279
4602	telavancin	3081362
4603	enalapril	5388962
4604	clevidipine	153994
4605	insulin	16131098
4606	tricalcium phosphate	24456
4607	orphenadrine hydrochloride	9568
4608	cytosine	597
4609	normethandrone	5284597
4610	naratriptan hydrochloride	60875
4611	calcium lactate gluconate anhydrous	146172280
4612	mebeverine hydrochloride	17683
4613	rupatadine	133017
4614	dolichovespula arenaria venom protein	146172281
4615	leucogen	101105
4616	ganoderma lucidum stem	146172282
4617	tolmetin sodium	23665411
4618	sesame oil	146172283
4619	royal jelly	146172284
4620	sulprostone	5312153
4621	.alpha.-asarone	636822
4622	alfalfa whole	146172285
4623	ab-chminaca	44206133
4624	pentoxyverine	2562
4625	cefmetazole	42008
4626	trolamine	7618
4627	oxalic acid	971
4628	lurbinectedin	57327016
4629	salix alba (willow) bark extract	146172286
4630	corydalis ambigua tuber	146172287
4631	luspatercept	146172288
4632	sodium succinate hexahydrate	3083938
4633	bromfenac sodium	23693301
4634	2-aminoindane	76310
4635	penicillin g potassium	23664709
4636	etomidate hydrochloride	198290
4637	alanine, dl-	602
4638	citarinostat	53340426
4639	dehydroepiandrosterone-3-sulfate sodium	12594
4640	desogestrel	40973
4641	.alpha.-amylase (aspergillus oryzae)	146172289
4642	carob	146172290
4643	ubidecar	146172291
4644	benserazide hydrochloride	26964
4645	erlotinib hydrochloride	176871
4646	proscillaridin	5284613
4647	picloxydine dihydrochloride	67128327
4648	metronidazole benzoate	83213
4649	heptaminol hydrochloride	10969
4650	zirconium	23995
4651	3-hydroxyphencyclidine	133277
4652	ephedrine sulfate	5359318
4653	adefovir	60172
4654	chromic cation	27668
4655	tositumomab i-131	146172292
4656	triacetin	5541
4657	methysergide	9681
4658	canerpaturev	146172293
4659	diclofenac deanol	9908124
4660	diphenhydramine and	146172294
4661	cleomycin b2	90478831
4662	cefadroxil	47965
4663	ethionamide	2761171
4664	rosiglitazone	77999
4665	ganaplacide	49856296
4666	prazosin hydrochloride	68546
4667	nutmeg	146172295
4668	bos taurus bile	146172296
4669	ioxilan	3743
4670	imipenem anhydrous	104838
4671	memantine hydrochloride	181458
4672	betahistine	2366
4673	tamsulosin	129211
4674	convallaria majalis	146172297
4675	metyrapone	4174
4676	chlormadinone	5284533
4677	norfloxacin	4539
4678	potassium sulfide	146172298
4679	light mineral oil	146172299
4680	sultopride hydrochloride	3082221
4681	metipranolol	31477
4682	phenobarbital calcium	24283
4683	norflurane	13129
4684	josamycin	5282165
4685	moxifloxacin	152946
4686	typhoid vaccine	146172300
4687	tetrofosmin	4274
4688	barbital	2294
4689	indenolol	71955
4690	haematonectria haematococca	146172301
4691	prifinium bromide	20749
4692	ipodate calcium	14381
4693	dantrolene	6914273
4694	dexmedetomidine	5311068
4695	nattokinase	146172302
4696	nafamostat	4413
4697	benserazide	2327
4698	flurbiprofen	3394
4699	broussonetia papyrifera pollen	146172303
4700	(1-743)-(1638-2332)-blood-coagulation factor viii (synthetic human) fusion protein with immunoglobulin g1 (synthetic human fc domain fragment), (1444-6^),(1447-9^)-bis(disulfide) with immunoglobulin g1 (synthetic human fc domain fragment)	146172304
4701	desonide	5311066
4702	sodium phosphate, dibasic, heptahydrate	6096963
4703	temocapril	146172305
4704	serrapeptase	146172306
4705	darifenacin	444031
4706	vitamin b complex	1052
4707	epratuzumab	146172307
4708	ethopropazine hydrochloride	122824
4709	cobicistat	25151504
4710	okra	146172308
4711	dydrogesterone	9051
4712	lidamidine hydrochloride	47509
4713	olorofim	91885568
4714	tizanidine hydrochloride	114869
4715	sirukumab	146172309
4716	camphorated phenol	197100
4717	nicotine	89594
4718	sodium silicate	23266
4719	pegaptanib	56603655
4720	acetyldigitoxin	5284512
4721	benperidol	16363
4722	genistein	5280961
4723	oxazepam	4616
4724	scorpion (centruroides) immune fab2 antivenin (equine)	197701
4725	sulindac	1548887
4726	miconazole nitrate	68553
4727	metronidazole hydrochloride	68592
4728	dyphylline	3182
4729	captodiame hydrochloride	11589318
4730	magnesium aspartate hydrochloride	11593581
