	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19045	36849709	TIOPINAC	Drug	RxNorm Extension	Ingredient	S	OMOP5167326	19700101	20991231	
19046	36849710	ENDRYSONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167327	19700101	20991231	
19047	36849711	10,10'-OXYDIPHENOXARSINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167328	19700101	20991231	
19048	36849712	ALE-0540	Drug	RxNorm Extension	Ingredient	S	OMOP5167329	19700101	20991231	
19049	36849713	INFLUENZA A VIRUS A/SINGAPORE/INFIMH-16-0019/2016 NIB-104 (H3N2) HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED)	Drug	RxNorm Extension	Ingredient	S	OMOP5167330	19700101	20991231	
19050	36849714	VONOPRAZAN	Drug	RxNorm Extension	Ingredient		OMOP5167331	19700101	20220813	U
19051	36849715	CIMEPANOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167332	19700101	20991231	
19052	36849716	BACITRACIN B3	Drug	RxNorm Extension	Ingredient	S	OMOP5167333	19700101	20991231	
19053	36849717	CARGUTOCIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167334	19700101	20991231	
19054	36849718	CANFOSFAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167335	19700101	20991231	
19055	36849719	CIOTERONEL	Drug	RxNorm Extension	Ingredient	S	OMOP5167336	19700101	20991231	
19056	36849720	ORTHO-FLUORO ACRYLFENTANYL	Drug	RxNorm Extension	Ingredient	S	OMOP5167337	19700101	20991231	
19057	36849721	DOXAMINOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167338	19700101	20991231	
19058	36849722	NANTERINONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167339	19700101	20991231	
19059	36849723	PIRODOMAST	Drug	RxNorm Extension	Ingredient	S	OMOP5167340	19700101	20991231	
19060	36849724	BD-1047	Drug	RxNorm Extension	Ingredient	S	OMOP5167341	19700101	20991231	
19061	36849725	PIRAZMONAM	Drug	RxNorm Extension	Ingredient	S	OMOP5167342	19700101	20991231	
19062	36849726	GADOCOLETIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167343	19700101	20991231	
19063	36849727	LIGUFALIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167344	19700101	20991231	
19064	36849728	CHAULMOSULFONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167345	19700101	20991231	
19065	36849729	13-DEOXYDOXORUBICIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167346	19700101	20991231	
19066	36849730	RO-3244794	Drug	RxNorm Extension	Ingredient	S	OMOP5167347	19700101	20991231	
19067	36849731	PENICILLIUM DIGITATUM	Drug	RxNorm Extension	Ingredient	S	OMOP5167348	19700101	20991231	
19068	36849732	PHOSPHOPANTOTHENIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167349	19700101	20991231	
19069	36849733	INFLUENZA A VIRUS A/CALIFORNIA/7/2009 (H1N1) RECOMBINANT HEMAGGLUTININ ANTIGEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167350	19700101	20991231	
19070	36849734	PERSULFATE ION	Drug	RxNorm Extension	Ingredient	S	OMOP5167351	19700101	20991231	
19071	36849735	AC-264613	Drug	RxNorm Extension	Ingredient	S	OMOP5167352	19700101	20991231	
19072	36849736	TECHNETIUM TC-99M HEXAKISETHOXYISOBUTYLISONITRILE CATION	Drug	RxNorm Extension	Ingredient	S	OMOP5167353	19700101	20991231	
19073	36849737	ITEZOCABTAGENE AUTOLEUCEL	Drug	RxNorm Extension	Ingredient	S	OMOP5167354	19700101	20991231	
19074	36849738	TRABODENOSON	Drug	RxNorm Extension	Ingredient	S	OMOP5167355	19700101	20991231	
19075	36849739	AZD-9742	Drug	RxNorm Extension	Ingredient	S	OMOP5167356	19700101	20991231	
19076	36849740	BENTRACIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167357	19700101	20991231	
19077	36849741	FENALCOMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167358	19700101	20991231	
19078	36849742	PONEZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167359	19700101	20991231	
19079	36849743	UR-144	Drug	RxNorm Extension	Ingredient	S	OMOP5167360	19700101	20991231	
19080	36849744	TOBORINONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167361	19700101	20991231	
19081	36849745	ECTYLUREA	Drug	RxNorm Extension	Ingredient	S	OMOP5167362	19700101	20991231	
19082	36849746	ORG-28611	Drug	RxNorm Extension	Ingredient	S	OMOP5167363	19700101	20991231	
19083	36849747	FR-190809	Drug	RxNorm Extension	Ingredient	S	OMOP5167364	19700101	20991231	
19084	36849748	NICAINOPROL	Drug	RxNorm Extension	Ingredient	S	OMOP5167365	19700101	20991231	
19085	36849749	TIRAPAZAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167366	19700101	20991231	
19086	36849750	KF-25706	Drug	RxNorm Extension	Ingredient	S	OMOP5167367	19700101	20991231	
19087	36849751	ONVATILIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167368	19700101	20991231	
19088	36849752	MEVASTATIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167369	19700101	20991231	
19089	36849753	TREPTILAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167370	19700101	20991231	
19090	36849754	3-HYDRAZINO-1,2,8,9-TETRAAZAPHENALENE	Drug	RxNorm Extension	Ingredient	S	OMOP5167371	19700101	20991231	
19091	36849755	PANURAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167372	19700101	20991231	
19092	36849756	NAFLOCORT ANHYDROUS	Drug	RxNorm Extension	Ingredient	S	OMOP5167373	19700101	20991231	
19093	36849757	DEXIMAFEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167374	19700101	20991231	
19094	36849758	DNP-60502	Drug	RxNorm Extension	Ingredient	S	OMOP5167375	19700101	20991231	
19095	36849759	REMTOLUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167376	19700101	20991231	
19096	36849760	EDOTECARIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167377	19700101	20991231	
19097	36849761	CETHEXONIUM	Drug	RxNorm Extension	Ingredient	S	OMOP5167378	19700101	20991231	
19098	36849762	GSK-256073	Drug	RxNorm Extension	Ingredient	S	OMOP5167379	19700101	20991231	
19099	36849763	SCYLLO-INOSITOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167380	19700101	20991231	
19100	36849764	5-FLUOROPYRIMIDIN-2-ONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167381	19700101	20991231	
19101	36849765	TG-100801	Drug	RxNorm Extension	Ingredient	S	OMOP5167382	19700101	20991231	
19102	36849766	GIRIPLADIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167383	19700101	20991231	
19103	36849767	NAVICIXIZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167384	19700101	20991231	
19104	36849768	AZD-2423	Drug	RxNorm Extension	Ingredient	S	OMOP5167385	19700101	20991231	
19105	36849769	DINOTEFURAN	Drug	RxNorm Extension	Ingredient	S	OMOP5167386	19700101	20991231	
19106	36849770	GLUFOSFAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167387	19700101	20991231	
19107	36849771	MODOTUXIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167388	19700101	20991231	
19108	36849772	TIGESTOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167389	19700101	20991231	
19109	36849773	METIPRENALINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167390	19700101	20991231	
19110	36849774	RIVENPROST	Drug	RxNorm Extension	Ingredient	S	OMOP5167391	19700101	20991231	
19111	36849775	COLTEROL	Drug	RxNorm Extension	Ingredient	S	OMOP5167392	19700101	20991231	
19112	36849776	TRENIZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167393	19700101	20991231	
19113	36849777	SULFOMYXIN FREE ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167394	19700101	20991231	
19114	36849778	AK-01	Drug	RxNorm Extension	Ingredient	S	OMOP5167395	19700101	20991231	
19115	36849779	TIGAPOTIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167396	19700101	20991231	
19116	36849780	KMUP-1	Drug	RxNorm Extension	Ingredient	S	OMOP5167397	19700101	20991231	
19117	36849781	CLOFENAMIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167398	19700101	20991231	
19118	36849782	LONICERA CAPRIFOLIUM FLOWERING TOP	Drug	RxNorm Extension	Ingredient	S	OMOP5167399	19700101	20991231	
19119	36849783	PHENELFAMYCIN F	Drug	RxNorm Extension	Ingredient	S	OMOP5167400	19700101	20991231	
19120	36849784	ELPETRIGINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167401	19700101	20991231	
19121	36849785	OMIPALISIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167402	19700101	20991231	
19122	36849786	MIZAGLIFLOZIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167403	19700101	20991231	
19123	36849787	TROPENZILINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167404	19700101	20991231	
19124	36849788	NGP-555	Drug	RxNorm Extension	Ingredient	S	OMOP5167405	19700101	20991231	
19125	36849789	AZASTENE	Drug	RxNorm Extension	Ingredient	S	OMOP5167406	19700101	20991231	
19126	36849790	4-HYDROXYCYCLOPHOSPHAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167407	19700101	20991231	
19127	36849791	ADEBRELIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167408	19700101	20991231	
19128	36849792	ES-936	Drug	RxNorm Extension	Ingredient	S	OMOP5167409	19700101	20991231	
19129	36849793	FOSMANOGEPIX	Drug	RxNorm Extension	Ingredient	S	OMOP5167410	19700101	20991231	
19130	36849794	HEMOGLOBIN GLUTAMER-250 (BOVINE)	Drug	RxNorm Extension	Ingredient	S	OMOP5167411	19700101	20991231	
19131	36849795	TIMEGADINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167412	19700101	20991231	
19132	36849796	ETIBENDAZOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5167413	19700101	20991231	
19133	36849797	PF-06751979	Drug	RxNorm Extension	Ingredient	S	OMOP5167414	19700101	20991231	
19134	36849798	4-METHYLMETHYLPHENIDATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167415	19700101	20991231	
19135	36849799	VIQUALINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167416	19700101	20991231	
19136	36849800	IQP-0528	Drug	RxNorm Extension	Ingredient	S	OMOP5167417	19700101	20991231	
19137	36849801	EDELFOSINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167418	19700101	20991231	
19138	36849802	NEMADECTIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167419	19700101	20991231	
19139	36849803	RADOTERMIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167420	19700101	20991231	
19140	36849804	TASISULAM	Drug	RxNorm Extension	Ingredient	S	OMOP5167421	19700101	20991231	
19141	36849805	NITRAQUAZONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167422	19700101	20991231	
19142	36849806	CADROFLOXACIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167423	19700101	20991231	
19143	36849807	PENTAPIPERIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167424	19700101	20991231	
19144	36849808	BRASOFENSINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167425	19700101	20991231	
19145	36849809	KT-5926	Drug	RxNorm Extension	Ingredient	S	OMOP5167426	19700101	20991231	
19146	36849810	A-29981 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5167427	19700101	20991231	
19147	36849811	LERIMAZOLINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167428	19700101	20991231	
19148	36849812	DIIODOHYDROXYPROPANE	Drug	RxNorm Extension	Ingredient	S	OMOP5167429	19700101	20991231	
19149	36849813	LEURUBICIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167430	19700101	20991231	
19150	36849814	PA-082	Drug	RxNorm Extension	Ingredient	S	OMOP5167431	19700101	20991231	
19151	36849815	EGIS-8332	Drug	RxNorm Extension	Ingredient	S	OMOP5167432	19700101	20991231	
19152	36849816	VELDOREOTIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167433	19700101	20991231	
19153	36849817	.GAMMA.-AMINO-.BETA.-HYDROXYBUTYRIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167434	19700101	20991231	
19154	36849818	NIXYLIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167435	19700101	20991231	
19155	36849819	ENTINOSTAT	Drug	RxNorm Extension	Ingredient	S	OMOP5167436	19700101	20991231	
19156	36849820	AGROSTIS CAPILLARIS POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167437	19700101	20991231	
19157	36849821	AVENA SATIVA TOP	Drug	RxNorm Extension	Ingredient	S	OMOP5167438	19700101	20991231	
19158	36849822	IODETRYL	Drug	RxNorm Extension	Ingredient	S	OMOP5167439	19700101	20991231	
19159	36849823	PEMZIVIPTADIL	Drug	RxNorm Extension	Ingredient	S	OMOP5167440	19700101	20991231	
19160	36849824	METESIND	Drug	RxNorm Extension	Ingredient	S	OMOP5167441	19700101	20991231	
19161	36849825	R-724	Drug	RxNorm Extension	Ingredient	S	OMOP5167442	19700101	20991231	
19162	36849826	P-1946	Drug	RxNorm Extension	Ingredient	S	OMOP5167443	19700101	20991231	
19163	36849827	NTP-42	Drug	RxNorm Extension	Ingredient	S	OMOP5167444	19700101	20991231	
19164	36849828	SALIX ALBA BARK	Drug	RxNorm Extension	Ingredient	S	OMOP5167445	19700101	20991231	
19165	36849829	TAURODEOXYCHOLIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167446	19700101	20991231	
19166	36849830	TIOMOLIBDIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167447	19700101	20991231	
19167	36849831	NEUROSPORA INTERMEDIA	Drug	RxNorm Extension	Ingredient	S	OMOP5167448	19700101	20991231	
19168	36849832	SKQ-1 ION	Drug	RxNorm Extension	Ingredient	S	OMOP5167449	19700101	20991231	
19169	36849833	2,4-DIMETHYLMETHCATHINONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167450	19700101	20991231	
19170	36849834	AVALOTCAGENE ONTAPARVOVEC	Drug	RxNorm Extension	Ingredient	S	OMOP5167451	19700101	20991231	
19171	36849835	PAMATOLOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167452	19700101	20991231	
19172	36849836	SK-896	Drug	RxNorm Extension	Ingredient	S	OMOP5167453	19700101	20991231	
19173	36849837	RECATICIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167454	19700101	20991231	
19174	36849838	BACCHARIS SALICINA POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167455	19700101	20991231	
19175	36849839	SAGANDIPINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167456	19700101	20991231	
19176	36849840	QUINPIROLE	Drug	RxNorm Extension	Ingredient	S	OMOP5167457	19700101	20991231	
19177	36849841	ICX-56259537	Drug	RxNorm Extension	Ingredient	S	OMOP5167458	19700101	20991231	
19178	36849842	TRANSCROCETIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167459	19700101	20991231	
19179	36849843	BMS-195270	Drug	RxNorm Extension	Ingredient	S	OMOP5167460	19700101	20991231	
19180	36849844	T-2513	Drug	RxNorm Extension	Ingredient	S	OMOP5167461	19700101	20991231	
19181	36849845	47D11	Drug	RxNorm Extension	Ingredient	S	OMOP5167462	19700101	20991231	
19182	36849846	TVN-102	Drug	RxNorm Extension	Ingredient	S	OMOP5167463	19700101	20991231	
19183	36849847	OPUCOLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167464	19700101	20991231	
19184	36849848	PTYCHOPETALUM OLACOIDES ROOT	Drug	RxNorm Extension	Ingredient	S	OMOP5167465	19700101	20991231	
19185	36849849	AZD-1386	Drug	RxNorm Extension	Ingredient	S	OMOP5167466	19700101	20991231	
19186	36849850	SAMARIUM CATION SM-153	Drug	RxNorm Extension	Ingredient	S	OMOP5167467	19700101	20991231	
19187	36849851	FURALAZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167468	19700101	20991231	
19188	36849852	SULAZURIL	Drug	RxNorm Extension	Ingredient	S	OMOP5167469	19700101	20991231	
19189	36849853	RELACORILANT	Drug	RxNorm Extension	Ingredient	S	OMOP5167470	19700101	20991231	
19190	36849854	AZD-4547	Drug	RxNorm Extension	Ingredient	S	OMOP5167471	19700101	20991231	
19191	36849855	PENIMOCYCLINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167472	19700101	20991231	
19192	36849856	SULFONETHYLMETHANE	Drug	RxNorm Extension	Ingredient	S	OMOP5167473	19700101	20991231	
19193	36849857	ANDROSTA-1,4,6-TRIENE-3,17-DIONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167474	19700101	20991231	
19194	36849858	LUPARTUMAB AMADOTIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167475	19700101	20991231	
19195	36849859	CYANAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167476	19700101	20991231	
19196	36849860	VITIS VINIFERA ROOT	Drug	RxNorm Extension	Ingredient	S	OMOP5167477	19700101	20991231	
19197	36849861	ANTRAFENINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167478	19700101	20991231	
19198	36849862	INCYCLINIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167479	19700101	20991231	
19199	36849863	AM-1241, (R)-	Drug	RxNorm Extension	Ingredient	S	OMOP5167480	19700101	20991231	
19200	36849864	IMCARBOFOS	Drug	RxNorm Extension	Ingredient	S	OMOP5167481	19700101	20991231	
19201	36849865	BETAPRODINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167482	19700101	20991231	
19202	36849866	SCHINUS TEREBINTHIFOLIA POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167483	19700101	20991231	
19203	36849867	MCN-5652	Drug	RxNorm Extension	Ingredient	S	OMOP5167484	19700101	20991231	
19204	36849868	AMQUINATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167485	19700101	20991231	
19205	36849869	METHYL-1-TESTOSTERONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167486	19700101	20991231	
19206	36849870	HENAGLIFLOZIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167487	19700101	20991231	
19207	36849871	SAMATASVIR	Drug	RxNorm Extension	Ingredient	S	OMOP5167488	19700101	20991231	
19208	36849872	CLOCANFAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167489	19700101	20991231	
19209	36849873	VERNAMYCIN B.DELTA.	Drug	RxNorm Extension	Ingredient	S	OMOP5167490	19700101	20991231	
19210	36849874	ROSA X DAMASCENA FLOWERING TOP	Drug	RxNorm Extension	Ingredient	S	OMOP5167491	19700101	20991231	
19211	36849875	BENZINDOPYRINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167492	19700101	20991231	
19212	36849876	TELOMYCIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167493	19700101	20991231	
19213	36849877	N-ETHYLNORLYSERGIC ACID N,N-DIETHYLAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167494	19700101	20991231	
19214	36849878	CINREBAFUSP ALFA	Drug	RxNorm Extension	Ingredient	S	OMOP5167495	19700101	20991231	
19215	36849879	SUFOSFAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167496	19700101	20991231	
19216	36849880	EPTAZOCINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167497	19700101	20991231	
19217	36849881	MODAFIENDZ	Drug	RxNorm Extension	Ingredient	S	OMOP5167498	19700101	20991231	
19218	36849882	MERCUMALLYLIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167499	19700101	20991231	
19219	36849883	PIBAXIZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167500	19700101	20991231	
19220	36849884	BMS-599626	Drug	RxNorm Extension	Ingredient	S	OMOP5167501	19700101	20991231	
19221	36849885	TIPEPIDINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167502	19700101	20991231	
19222	36849886	TENALISIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167503	19700101	20991231	
19223	36849887	QUAHOG, UNSPECIFIED	Drug	RxNorm Extension	Ingredient	S	OMOP5167504	19700101	20991231	
19224	36849888	EPROCICLOVIR	Drug	RxNorm Extension	Ingredient	S	OMOP5167505	19700101	20991231	
19225	36849889	CP-394531	Drug	RxNorm Extension	Ingredient	S	OMOP5167506	19700101	20991231	
19226	36849890	TINURILIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167507	19700101	20991231	
19227	36849891	OPLUNOFUSP	Drug	RxNorm Extension	Ingredient	S	OMOP5167508	19700101	20991231	
19228	36849892	CIXUTUMUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167509	19700101	20991231	
19229	36849893	RHENIUM RE-188	Drug	RxNorm Extension	Ingredient	S	OMOP5167510	19700101	20991231	
19230	36849894	2-CHLORO-4-PHENYLPHENOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167511	19700101	20991231	
19231	36849895	NAPHTHONONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167512	19700101	20991231	
19232	36849896	RAFOXANIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167513	19700101	20991231	
19233	36849897	IMALUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167514	19700101	20991231	
19234	36849898	TELBERMIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167515	19700101	20991231	
19235	36849899	6-(1-PIPERAZINYL)-2,4-PYRIMIDINEDIAMINE-3-OXIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167516	19700101	20991231	
19236	36849900	BAEOCYSTIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167517	19700101	20991231	
19237	36849901	FAUC-327	Drug	RxNorm Extension	Ingredient	S	OMOP5167518	19700101	20991231	
19238	36849902	ANETUMAB CORIXETAN THORIUM TH-227	Drug	RxNorm Extension	Ingredient	S	OMOP5167519	19700101	20991231	
19239	36849903	CCX-354	Drug	RxNorm Extension	Ingredient	S	OMOP5167520	19700101	20991231	
19240	36849904	INFLUENZA A VIRUS A/CALIFORNIA/7/2009 (H1N1) LIVE (ATTENUATED) ANTIGEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167521	19700101	20991231	
19241	36849905	ZENAZOCINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167522	19700101	20991231	
19242	36849906	BENSALAN	Drug	RxNorm Extension	Ingredient	S	OMOP5167523	19700101	20991231	
19243	36849907	N,N,N',N'-TETRAETHYLPHTHALAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167524	19700101	20991231	
19244	36849908	SPIRUCHOSTATIN A (REDUCED)	Drug	RxNorm Extension	Ingredient	S	OMOP5167525	19700101	20991231	
19245	36849909	SKF-104078	Drug	RxNorm Extension	Ingredient	S	OMOP5167526	19700101	20991231	
19246	36849910	ITACNOSERTIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167527	19700101	20991231	
19247	36849911	NAXAGOLIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167528	19700101	20991231	
19248	36849912	FLUINDAROL	Drug	RxNorm Extension	Ingredient	S	OMOP5167529	19700101	20991231	
19249	36849913	ETIRACETAM	Drug	RxNorm Extension	Ingredient	S	OMOP5167530	19700101	20991231	
19250	36849914	PARATHIAZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167531	19700101	20991231	
19251	36849915	URELUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167532	19700101	20991231	
19252	36849916	COLLAGENASE (CLOSTRIDIUM HISTOLYTICUM GENE COLG ISOENZYME AUX-I)	Drug	RxNorm Extension	Ingredient	S	OMOP5167533	19700101	20991231	
19253	36849917	PERACLOPONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167534	19700101	20991231	
19254	36849918	DOXEFAZEPAM	Drug	RxNorm Extension	Ingredient	S	OMOP5167535	19700101	20991231	
19255	36849919	URTOXAZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167536	19700101	20991231	
19256	36849920	TOZASERTIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167537	19700101	20991231	
19257	36849921	LADUVIGLUSIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167538	19700101	20991231	
19258	36849922	MINRETUMOMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167539	19700101	20991231	
19259	36849923	NICOFURATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167540	19700101	20991231	
19260	36849924	S-ETHYLISOTHIOUREA	Drug	RxNorm Extension	Ingredient	S	OMOP5167541	19700101	20991231	
19261	36849925	4-FLUOROBUTYRFENTANYL	Drug	RxNorm Extension	Ingredient	S	OMOP5167542	19700101	20991231	
19262	36849926	TIGATUZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167543	19700101	20991231	
19263	36849927	BN-82002	Drug	RxNorm Extension	Ingredient	S	OMOP5167544	19700101	20991231	
19264	36849928	CHLORALOSE	Drug	RxNorm Extension	Ingredient	S	OMOP5167545	19700101	20991231	
19265	36849929	NAROPARCIL	Drug	RxNorm Extension	Ingredient	S	OMOP5167546	19700101	20991231	
19266	36849930	INFLUENZA A VIRUS A/SINGAPORE/GP1908/2015 IVR-180 (H1N1) HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED)	Drug	RxNorm Extension	Ingredient	S	OMOP5167547	19700101	20991231	
19267	36849931	L-693612	Drug	RxNorm Extension	Ingredient	S	OMOP5167548	19700101	20991231	
19268	36849932	MUPADOLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167549	19700101	20991231	
19269	36849933	CYT-1010	Drug	RxNorm Extension	Ingredient	S	OMOP5167550	19700101	20991231	
19270	36849934	ATIBUCLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167551	19700101	20991231	
19271	36849935	CITATUZUMAB BOGATOX	Drug	RxNorm Extension	Ingredient	S	OMOP5167552	19700101	20991231	
19272	36849936	PAGIBAXIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167553	19700101	20991231	
19273	36849937	GUAITHYLLINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167554	19700101	20991231	
19274	36849938	INFLUENZA B VIRUS B/WASHINGTON/02/2019 HEMAGGLUTININ ANTIGEN (UV, FORMALDEHYDE INACTIVATED)	Drug	RxNorm Extension	Ingredient	S	OMOP5167555	19700101	20991231	
19275	36849939	FIGOPITANT	Drug	RxNorm Extension	Ingredient	S	OMOP5167556	19700101	20991231	
19276	36849940	LY-508869	Drug	RxNorm Extension	Ingredient	S	OMOP5167557	19700101	20991231	
19277	36849941	APTAZAPINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167558	19700101	20991231	
19278	36849942	LY-295501	Drug	RxNorm Extension	Ingredient	S	OMOP5167559	19700101	20991231	
19279	36849943	4'-FLUORO-.ALPHA.-PYRROLIDINOPENTIOPHENONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167560	19700101	20991231	
19280	36849944	TRICIRIBINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167561	19700101	20991231	
19281	36849945	ACETRIZOIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167562	19700101	20991231	
19282	36849946	CLOGUANAMIL	Drug	RxNorm Extension	Ingredient	S	OMOP5167563	19700101	20991231	
19283	36849947	P-128	Drug	RxNorm Extension	Ingredient	S	OMOP5167564	19700101	20991231	
