	name	CID
3734	nitrofurazone	5447130
3735	enalapril	5388962
3736	enalapril maleate	5388962
3737	quinupristin	5388937
3738	bedaquiline fumarate	5388906
3739	bedaquiline	5388906
3740	clopenthixol hydrochloride	5372683
3741	clopenthixol	5372683
3742	sulfur	5362487
3743	nicomorphine	5362460
3744	levomethorphan	5362449
3745	indinavir sulfate	5362440
3746	indinavir	5362440
3747	ridogrel	5362391
3748	ramipril	5362129
3749	benazepril	5362124
3750	benazepril hydrochloride	5362124
3751	lisinopril	5362119
3752	delapril hydrochloride	5362116
3753	delapril	5362116
3754	cefteram pivoxil	5362114
3755	cefixime	5362065
3756	methylnaltrexone	5361918
3757	methylnaltrexone bromide	5361917
3758	butorphanol	5361092
3759	butorphanol tartrate	5361092
3760	dextrorphan	5360697
3761	naltrexone	5360515
3762	naltrexone hydrochloride	5360515
3763	bleomycin	5360373
3764	bleomycin hydrochloride	5360373
3765	bleomycin sulfate	5360373
3766	calcium bromide	5360316
3767	indium	5359967
3768	arsenic	5359596
3769	thallium	5359464
3770	dihydromorphine	5359421
3771	morphine tartrate	5359380
3772	bismuth	5359367
3773	strontium	5359327
3774	strontium acetate	5359327
3775	strontium chloride	5359327
3776	strontium chloride sr-89	5359327
3777	levorphanol	5359272
3778	ethylmorphine	5359271
3779	ethylmorphine hydrochloride	5359271
3780	aluminum acetate	5359268
3781	aluminum sulfate	5359268
3782	aluminum chloride	5359268
3783	aluminum	5359268
3784	codeine phosphate	5359227
3785	codeine phosphate anhydrous	5359227
3786	ethyl fumarate	5358902
3787	barium carbonate	5355457
3788	barium sulfate	5355457
3789	barium	5355457
3790	octinoxate	5355130
3791	cesium	5354618
3792	cesium chloride	5354618
3793	antimony	5354495
3794	molsidomine	5353788
3795	tin	5352426
3796	lead	5352425
3797	romidepsin	5352062
3798	fosbretabulin	5351387
3799	mitoguazone	5351154
3800	nifuroxazide	5337997
3801	palbociclib	5330286
3802	sunitinib	5329102
3803	sunitinib malate	5329102
3804	bosutinib	5328940
3805	fluvoxamine maleate	5324346
3806	fluvoxamine	5324346
3807	thebaine	5324289
3808	furazolidone	5323714
3809	andrographolide	5318517
3810	cinnamyl alcohol	5315892
3811	cannabigerol	5315659
3812	sulprostone	5312153
3813	silodosin	5312125
3814	canfosfamide	5312109
3815	zuclopenthixol	5311507
3816	zuclopenthixol hydrochloride	5311507
3817	zuclopenthixol acetate	5311507
3818	cyanocobalamin	5311498
3819	vinorelbine	5311497
3820	trypsin	5311489
3821	stiripentol	5311454
3822	spirapril	5311447
3823	rimexolone	5311412
3824	pholcodine	5311356
3825	nateglinide	5311309
3826	nalbuphine	5311304
3827	nalbuphine hydrochloride	5311304
3828	magnesium trisilicate	5311266
3829	enprostil	5311225
3830	latanoprost	5311221
3831	lacidipine	5311217
3832	iloprost	5311181
3833	goserelin	5311128
3834	goserelin acetate	5311128
3835	fluticasone	5311101
3836	dihydrotachysterol	5311071
3837	dexmedetomidine	5311068
3838	dexmedetomidine hydrochloride	5311068
3839	desoximetasone	5311067
3840	desonide	5311066
3841	desmopressin	5311065
3842	desmopressin acetate	5311065
3843	denopamine	5311064
3844	colistin	5311054
3845	colistin sulfate	5311054
3846	istradefylline	5311037
3847	bimatoprost	5311027
3848	atosiban	5311010
3849	anthramycin	5311005
3850	acipimox	5310993
3851	morphine	5288826
3852	morphine hydrochloride	5288826
3853	morphine sulfate	5288826
3854	calcipotriene	5288783
3855	calcipotriene hydrate	5288783
3856	topiroxostat	5288320
3857	fenretinide	5288209
3858	alvocidib	5287969
3859	trospium	5284632
3860	trospium chloride	5284632
3861	topiramate	5284627
3862	sirolimus	5284616
3863	proscillaridin	5284613
3864	prednisolone valerate acetate	5284612
3865	phytonadione	5284607
3866	oxymorphone hydrochloride	5284604
3867	oxymorphone	5284604
3868	oxycodone	5284603
3869	oxycodone hydrochloride	5284603
3870	oxycodone hydrochloride trihydrate	5284603
3871	normethandrone	5284597
3872	naloxone hydrochloride dihydrate	5284596
3873	naloxone	5284596
3874	naloxone hydrochloride	5284596
3875	nalmefene hydrochloride dihydrate	5284594
3876	nalmefene	5284594
3877	nalmefene hydrochloride	5284594
3878	nabilone	5284592
3879	meprednisone	5284587
3880	loracarbef	5284585
3881	levetiracetam	5284583
3882	hydromorphone	5284570
3883	hydromorphone hydrochloride	5284570
3884	hydrocodone hydrochloride	5284569
3885	hydrocodone polistirex	5284569
3886	hydrocodone	5284569
3887	granisetron	5284566
3888	granisetron hydrochloride	5284566
3889	ethisterone	5284557
3890	estropipate	5284555
3891	dothiepin	5284550
3892	dothiepin hydrochloride	5284550
3893	dorzolamide	5284549
3894	dorzolamide hydrochloride	5284549
3895	dihydrocodeine	5284543
3896	algestone acetophenide	5284538
3897	cyproterone	5284537
3898	cyproterone acetate	5284537
3899	cloprednol	5284535
3900	chlormadinone	5284533
3901	chlormadinone acetate	5284533
3902	cefroxadine	5284529
3903	acrivastine	5284514
3904	acitretin	5284513
3905	acetyldigitoxin	5284512
3906	polysorbate 80	5284448
3907	natamycin	5284447
3908	cyclosporine	5284373
3909	codeine hydrochloride	5284371
3910	codeine polistirex	5284371
3911	codeine sulfate	5284371
3912	codeine	5284371
3913	hyodeoxycholic acid	5283820
3914	tacalcitol	5283734
3915	menaquinone 6	5283547
3916	glyceryl oleate	5283468
3917	homatropine hydrobromide	5282593
3918	homatropine	5282593
3919	hydrocortisone valerate	5282494
3920	clocortolone pivalate	5282493
3921	ethanolamine oleate	5282489
3922	emedastine difumarate	5282485
3923	cinepazide maleate	5282459
3924	cinepazide	5282459
3925	pitavastatin calcium	5282452
3926	pitavastatin	5282452
3927	fondaparinux	5282448
3928	fondaparinux sodium	5282448
3929	triprolidine hydrochloride	5282443
3930	triprolidine	5282443
3931	ozagrel hydrochloride	5282440
3932	ozagrel	5282440
3933	ozagrel sodium	5282440
3934	cefcapene pivoxil	5282438
3935	cefcapene pivoxil hydrochloride hydrate	5282438
3936	cefcapene pivoxil hydrochloride	5282438
3937	perazine dimaleate	5282417
3938	dinoprost tromethamine	5282415
3939	misoprostol	5282381
3940	etretinate	5282375
3941	menatetrenone	5282367
3942	ceftibuten dihydrate	5282242
3943	ceftibuten	5282242
3944	gemeprost	5282237
3945	alprostadil alfadex	5282234
3946	tranilast	5282230
3947	travoprost	5282226
3948	sofalcone	5282219
3949	rokitamycin	5282211
3950	teprenone	5282199
3951	plaunotol	5282197
3952	proglumetacin maleate	5282193
3953	falecalcitriol	5282190
3954	midecamycin acetate	5282188
3955	indomethacin farnesil	5282183
3956	gefarnate	5282182
3957	alfacalcidol	5282181
3958	tretinoin tocoferil	5282180
3959	unoprostone isopropyl	5282175
3960	josamycin	5282165
3961	gamma oryzanol	5282164
3962	cilnidipine	5282138
3963	lafutidine	5282136
3964	ubidecarenone	5281915
3965	flupentixol	5281881
3966	flupentixol dihydrochloride	5281881
3967	diosmin	5281613
3968	chrysin	5281607
3969	kawain	5281565
3970	esculin	5281417
3971	lutein	5281243
3972	xantofyl palmitate	5281240
3973	saffron	5281233
3974	astaxanthin	5281224
3975	doxercalciferol	5281107
3976	paricalcitol	5281104
3977	acetophenazine maleate	5281082
3978	entacapone	5281081
3979	mycophenolate mofetil hydrochloride	5281078
3980	mycophenolate mofetil	5281078
3981	ethchlorvynol	5281077
3982	carboprost tromethamine	5281074
3983	olopatadine hydrochloride	5281071
3984	olopatadine	5281071
3985	previtamin d3	5281058
3986	pyrethrin i	5281045
3987	mivacurium	5281042
3988	mivacurium chloride	5281042
3989	montelukast sodium	5281040
3990	montelukast	5281040
3991	eprosartan	5281037
3992	eprosartan mesylate	5281037
3993	oxymetholone	5281034
3994	pyrantel pamoate	5281033
3995	cefprozil	5281006
3996	budesonide	5281004
3997	clavulanic acid	5280980
3998	amphotericin b	5280965
3999	genistein	5280961
4000	rescinnamine	5280954
4001	linolenic acid	5280934
4002	gamolenic acid	5280933
4003	zeaxanthin	5280899
4004	rutin	5280805
4005	acacia	5280804
4006	cholecalciferol	5280795
4007	vitamin d	5280795
4008	ergocalciferol	5280793
4009	alprostadil	5280723
4010	rosin	5280656
4011	hymecromone	5280567
4012	vitamin a palmitate	5280531
4013	.beta.-carotene	5280489
4014	beta carotene	5280489
4015	calcitriol	5280453
4016	linoleic acid	5280450
4017	chamomile	5280443
4018	tylosin	5280440
4019	dinoprost	5280363
4020	dinoprostone	5280360
4021	quercetin	5280343
4022	elvitegravir	5277135
4023	sodium alginate	5102882
4024	ferric citrate anhydrous	4989393
4025	tolcapone	4659569
4026	flosequinan	4474062
4027	sitagliptin phosphate	4369359
4028	sitagliptin hydrochloride	4369359
4029	sitagliptin	4369359
4030	ak-104	4130575
4031	dextran sulfate sodium salt	4125253
4032	dextran sulfate sodium	4125253
4033	dextran	4125253
4034	bisoctrizole	3571576
4035	n-desmethylvenlafaxine	3501942
4036	sodium lauryl sulfate	3423265
4037	hidrosmin	3087722
4038	alatrofloxacin mesylate	3086677
4039	alatrofloxacin	3086677
4040	ioflupane i-123	3086674
4041	fenproporex diphenylacetate	3086080
4042	magaldrate	3086011
4043	esmirtazapine	3085218
4044	chlorpromazine pamoate	3085150
4045	sulpiride adamantanecarboxylate	3085079
4046	sevelamer hydrochloride	3085017
4047	sevelamer	3085017
4048	sevelamer carbonate	3085017
4049	chlorazepam	3084599
4050	sitosterols	3084097
4051	fusafungine	3084092
4052	cactinomycin	3084037
4053	oxychlorosene sodium	3084036
4054	oxychlorosene	3084036
4055	sodium succinate hexahydrate	3083938
4056	polymyxin	3083714
4057	bacitracin zinc	3083711
4058	bacillus subtilis	3083711
4059	arformoterol	3083544
4060	formoterol fumarate	3083544
4061	formoterol fumarate dihydrate	3083544
4062	formoterol	3083544
4063	arformoterol tartrate	3083544
4064	lenabasum	3083542
4065	telavancin hydrochloride	3081362
4066	telavancin	3081362
4067	vandetanib	3081361
4068	laromustine	3081349
4069	ethylphenidate	3080846
4070	clonixin lysine	3080836
4071	hexamidine diisethionate	3080571
4072	lactitol monohydrate	3067270
4073	dasatinib	3062316
4074	seproxetine	3058751
4075	sorbinicate	3058386
4076	rasagiline mesylate	3052776
4077	rasagiline	3052776
4078	ranelic acid	3052774
4079	prucalopride	3052762
4080	policresulen	3050404
4081	norepinephrine bitartrate	3047796
4082	fospropofol	3038498
4083	dimemorfan	3037918
4084	dimemorfan phosphate	3037918
4085	methenolone	3037705
4086	methenolone acetate	3037705
4087	biricodar	3037617
4088	iophendylate	3037234
4089	isepamicin sulfate	3037209
4090	isepamicin	3037209
4091	diltiazem malate	3037122
4092	magnesium orotate	3036905
4093	asenapine maleate	3036780
4094	asenapine	3036780
4095	ospemifene	3036505
4096	bentiamine	3036235
4097	cetotiamine hydrochloride	3035267
4098	inamrinone lactate	3035194
4099	amrubicin	3035016
4100	amrubicin hydrochloride	3035016
4101	mitragynine	3034396
4102	tropatepine hydrochloride	3034047
4103	tropatepine	3034047
4104	quinine sulfate	3034034
4105	quinine benzoate	3034034
4106	quinine bisulfate	3034034
4107	quinine	3034034
4108	quinine hydrochloride	3034034
4109	octotiamine	3034020
4110	orlistat	3034010
4111	gestodene	3033968
4112	ranitidine bismuth citrate	3033887
4113	loprazolam	3033860
4114	clomiphene citrate	3033832
4115	levosimendan	3033825
4116	dolasetron mesylate	3033818
4117	dolasetron	3033818
4118	nizatidine	3033637
4119	cinolazepam	3033621
4120	adrafinil	3033226
4121	timiperone	3033151
4122	dezocine	3033053
4123	aspirin aluminum	3032790
4124	benfotiamine	3032771
4125	reproterol hydrochloride	3032600
4126	albutoin	3032361
4127	fosfestrol	3032325
4128	thiamylal	3032285
4129	thiamylal sodium	3032285
4130	prosultiamine	3032279
4131	lithium	3028194
4132	lithium acetate	3028194
4133	lithium carbonate	3028194
4134	lithium sulfate	3028194
4135	lithium chloride	3028194
4136	citalopram hydrochloride	3020376
4137	nelarabine	3011155
4138	telaprevir	3010818
4139	zinc lactate	3007856
4140	pyrithione zinc	3005837
4141	toremifene	3005573
4142	toremifene citrate	3005572
4143	luliconazole	3003141
4144	maraviroc	3002977
4145	lanoconazole	3002820
4146	telithromycin	3002190
4147	fursultiamine hydrochloride	3002119
4148	fursultiamine	3002119
4149	thiamine disulfide	3001376
4150	ranitidine	3001055
4151	ranitidine hydrochloride	3001055
4152	thiopental sodium	3000715
4153	thiopental	3000715
4154	scopolamine n-oxide	3000667
4155	lincomycin hydrochloride	3000540
4156	lincomycin	3000540
4157	artenimol	3000518
4158	scopolamine hydrochloride	3000322
4159	scopolamine hydrobromide	3000322
4160	scopolamine	3000322
4161	fusidic acid	3000226
4162	diethanolamine fusidate	3000226
4163	caspofungin	2826718
4164	caspofungin acetate	2826718
4165	ammonium perfluorooctanoate	2776282
4166	ethionamide	2761171
4167	nicotine bitartrate	2735102
4168	tamoxifen	2733526
4169	tamoxifen citrate	2733525
4170	mecysteine hydrochloride	2733208
4171	digoxin	2724385
4172	aminosalicylate sodium	2724368
4173	aminosalicylate sodium anhydrous	2724368
4174	succimer	2724354
4175	ferric ferrocyanide	2724251
4176	unithiol	2724039
4177	oteracil potassium	2723920
4178	fructose	2723872
4179	indigotindisulfonate sodium	2723854
4180	sodium propionate	2723816
4181	sodium formate	2723810
4182	thiourea	2723790
4183	ethyl cysteinate hydrochloride	2723617
4184	thioguanine anhydrous	2723601
4185	thioguanine	2723601
4186	drotaverine hydrochloride	1712095
4187	drotaverine	1712095
4188	allylthiourea	1549517
4189	ambazone	1549158
4190	epalrestat	1549120
4191	terbinafine	1549008
4192	terbinafine hydrochloride	1549008
4193	levocetirizine dihydrochloride	1549000
4194	levocetirizine	1549000
4195	levocetirizine hydrochloride	1549000
4196	milk thistle	1548994
4197	clomiphene	1548953
4198	capsaicin	1548943
4199	zucapsaicin	1548942
4200	sulindac	1548887
4201	cinnarizine	1547484
4202	methimazole	1349907
4203	benztropine mesylate	1201549
4204	benztropine	1201549
4205	tropine benzylate	1138166
4206	curcumin	969516
4207	turmeric	969516
4208	eszopiclone	969472
4209	methoxyacetylfentanyl	968688
4210	thiothixene hydrochloride	941651
4211	thiothixene	941651
4212	flunarizine hydrochloride	941361
4213	flunarizine	941361
4214	huperzine a	854026
4215	cotinine	854019
4216	cotinine fumarate	854019
4217	pyrantel	708857
4218	caffeic acid	689043
4219	levosulpiride	688272
4220	crotamiton	688020
4221	benzylthiouracil	685814
4222	thioinosine	676166
4223	dexketoprofen	667550
4224	mercaptopurine	667490
4225	mercaptopurine anhydrous	667490
4226	doxepin	667477
4227	doxepin hydrochloride	667477
4228	dienestrol	667476
4229	chlorprothixene hydrochloride	667467
4230	chlorprothixene	667467
4231	protionamide	666418
4232	methylatropine nitrate	657381
4233	pilocarpine nitrate	657349
4234	physostigmine salicylate	657348
4235	ipratropium	657309
4236	ipratropium bromide	657308
4237	pipenzolate bromide	657306
4238	propylthiouracil	657298
4239	methscopolamine nitrate	657297
4240	choline alfoscerate	657272
4241	anisotropine methylbromide	657201
4242	leuprolide	657181
4243	leuprolide acetate	657181
4244	glycyrrhizinate dipotassium	656852
4245	grepafloxacin hydrochloride	656829
4246	penicillin g benzathine	656811
4247	prednisolone hemisuccinate	656804
4248	levisoprenaline hydrochloride	656783
4249	pentazocine lactate	656697
4250	benidipine	656668
4251	benidipine hydrochloride	656668
4252	tropisetron	656665
4253	tropisetron hydrochloride	656665
4254	diammonium glycyrrhizinate	656656
4255	oxtriphylline	656652
4256	iothalamate meglumine	656642
4257	polidocanol	656641
4258	lanatoside c	656630
4259	canrenoic acid	656615
4260	bucillamine	656604
4261	methylatropinium	656598
4262	butropium bromide	656592
4263	trilostane	656583
4264	cefsulodin	656575
4265	amygdalin	656516
4266	mezlocillin	656511
4267	mezlocillin sodium	656511
4268	mezlocillin sodium monohydrate	656511
4269	nilotinib hydrochloride monohydrate	644241
4270	nilotinib hydrochloride anhydrous	644241
4271	nilotinib	644241
4272	argipressin	644077
4273	lypressin	644076
4274	buprenorphine	644073
4275	buprenorphine hydrochloride	644073
4276	11-hydroxy-.delta.9-tetrahydrocannabinol	644022
4277	cannabidiol	644019
4278	norcocaine	644007
4279	cocaethylene	644006
4280	flavin mononucleotide	643976
4281	flavin adenine dinucleotide	643975
4282	sorbic acid	643460
4283	3,4-methylenedioxycinnamic acid	643181
4284	ok-432	640429
4285	protirelin	638678
4286	piperine	638024
4287	citral	638011
4288	dimethyl fumarate	637568
4289	anethole	637563
4290	cinnamaldehyde	637511
4291	.alpha.-asarone	636822
4292	iodipamide meglumine	636408
4293	carbenoxolone	636403
4294	safrazine hydrochloride	636399
4295	hydrocortisone probutate	636398
4296	pirarubicin hydrochloride	636397
4297	pirarubicin	636397
4298	bekanamycin sulfate	636396
4299	alclometasone dipropionate	636374
4300	glucuronamide	636367
4301	urea c-13	636363
4302	desmethylclomipramine	622606
4303	butyrfentanyl	621174
4304	tolfenamic acid	610479
4305	ipidacrine	604519
4306	methyl ecgonidine	592280
4307	acetylfentanyl	527015
4308	sodium perchlorate	522606
4309	octodrine hydrochloride	521901
4310	sodium dichloroacetate	517326
4311	caramiphen edisylate	517304
4312	ammonium acetate	517165
4313	ammonium carbonate	517111
4314	potassium phosphate, monobasic	516951
4315	magnesium phosphate, dibasic	516944
4316	sodium chlorate	516902
4317	potassium perchlorate	516900
4318	sodium perchlorate monohydrate	516899
4319	potassium bicarbonate	516893
4320	sodium bicarbonate	516892
4321	potassium permanganate	516875
4322	potassium thiocyanate	516872
4323	laninamivir	502272
4324	riboflavin	493570
4325	riboflavin sodium	493570
4326	favipiravir	492405
4327	efinaconazole	489181
4328	brincidofovir	483477
4329	oxidronate disodium	471180
4330	maribavir	471161
4331	dibekacin sulfate	470999
4332	ticarcillin disodium	470375
4333	posaconazole	468595
4334	tenofovir	464205
4335	sitafloxacin	461399
4336	melphalan	460612
4337	melphalan hydrochloride	460612
4338	dactinomycin	457193
4339	cefamandole	456255
4340	ketoconazole	456201
4341	pretomanid	456199
4342	apricitabine	455041
4343	aurothioglucose	454937
4344	hydroxydoxorubicin	454841
4345	valrubicin	454216
4346	tyrothricin	452550
4347	teniposide	452548
4348	pantethine	452306
4349	colfosceril palmitate	452110
4350	decitabine	451668
4351	thymopentin	451417
4352	aclarubicin	451415
4353	aclarubicin hydrochloride	451415
4354	fluciclovine f-18	450601
4355	fludeoxyglucose f-18	450503
4356	hematin	449355
4357	roflumilast	449193
4358	alitretinoin	449171
4359	eptifibatide	448812
4360	octreotide hydrochloride	448601
4361	octreotide	448601
4362	octreotide acetate	448601
4363	diethylstilbestrol	448537
4364	benzoylecgonine	448223
4365	patupilone	448013
4366	obeticholic acid	447715
4367	azithromycin dihydrate	447043
4368	azithromycin dihydrochloride	447043
4369	azithromycin	447043
4370	azithromycin anhydrous	447043
4371	azd-9150	447017
4372	fosfomycin sodium	446987
4373	fosfomycin	446987
4374	fosfomycin calcium	446987
4375	lycopene	446925
4376	brivudine	446727
4377	clindamycin hydrochloride	446598
4378	clindamycin	446598
4379	clindamycin hydrochloride monohydrate	446598
4380	mupirocin calcium	446596
4381	mupirocin	446596
4382	mycophenolic acid	446541
4383	icosapent	446284
4384	cocaine hydrochloride	446220
4385	cocaine	446220
4386	rosuvastatin	446157
4387	rosuvastatin calcium	446157
4388	cerivastatin	446156
4389	cerivastatin sodium	446156
4390	ferulic acid	445858
4391	tacrolimus anhydrous	445643
4392	tacrolimus	445643
4393	oleic acid	445639
4394	doconexent	445580
4395	vitamin a	445354
4396	vitamin a acetate	445354
4397	retinol	445354
4398	resveratrol	445154
4399	alfadex	444913
4400	arachidonic acid	444899
4401	tretinoin	444795
4402	camphor, (-)-	444294
4403	benexate hydrochloride	444040
4404	fluticasone propionate	444036
4405	darifenacin	444031
4406	darifenacin hydrobromide	444031
4407	loteprednol etabonate	444025
4408	sultamicillin tosylate	444022
4409	sultamicillin	444022
4410	sultamicillin tosylate dihydrate	444022
4411	voglibose	444020
4412	gadoversetamide	444013
4413	tibolone	444008
4414	iofetamine hydrochloride i-123	443997
4415	sulbenicillin sodium	443984
4416	flumethasone pivalate	443980
4417	deprodone propionate	443972
4418	amcinonide	443958
4419	vinpocetine	443955
4420	erythromycin ethylsuccinate	443953
4421	metildigoxin	443946
4422	dibenzepin hydrochloride	443945
4423	metrizamide	443944
4424	halcinonide	443943
4425	difluprednate	443936
4426	ergonovine maleate	443884
4427	ergonovine	443884
4428	tolterodine tartrate	443879
4429	tolterodine	443879
4430	eplerenone	443872
4431	barnidipine	443869
4432	barnidipine hydrochloride	443869
4433	butenafine hydrochloride	443867
4434	pemirolast potassium	443866
4435	calcium pantothenate	443753
4436	zinc gluconate	443445
4437	hetacillin	443387
4438	clindamycin phosphate	443385
4439	chloramphenicol palmitate	443382
4440	polysorbate 20	443314
4441	retamine	442962
4442	levomenol	442343
4443	ingenol	442042
4444	raubasine	441975
4445	pectin	441476
4446	norpseudoephedrine	441457
4447	cathine	441457
4448	metaraminol bitartrate	441414
4449	testosterone cypionate	441404
4450	linezolid	441401
4451	bacampicillin	441397
4452	bacampicillin hydrochloride	441397
4453	terconazole	441383
4454	erythromycin estolate	441371
4455	rocuronium bromide	441351
4456	metyrosine	441350
4457	zolpidem tartrate	441338
4458	mometasone furoate	441336
4459	mometasone furoate monohydrate	441336
4460	miglitol	441314
4461	perindopril erbumine	441313
4462	metoprolol tartrate	441308
4463	netilmicin sulfate	441306
4464	netilmicin	441306
4465	abacavir sulfate	441300
4466	abacavir	441300
4467	pancuronium	441289
4468	pentazocine hydrochloride	441278
4469	pentazocine	441278
4470	silver sulfadiazine	441244
4471	saquinavir	441243
4472	saquinavir mesylate	441243
4473	moxalactam disodium	441242
4474	latamoxef disodium	441242
4475	trimeprazine tartrate	441236
4476	digitoxin	441207
4477	cefoxitin sodium	441199
4478	cefoxitin	441199
4479	griseofulvin, microsize	441140
4480	griseofulvin	441140
4481	meropenem	441130
4482	meropenem anhydrous	441130
4483	quinidine sulfate	441074
4484	quinidine	441074
4485	cellulase	440950
4486	arbutin	440936
4487	nicotinamide riboside	439924
4488	pentostatin	439693
4489	taxifolin, (+/-)-	439533
4490	bile salts	439520
4491	salicin	439503
4492	ouabain	439501
4493	theanine	439378
4494	oxytocin	439302
4495	oxitriptan	439280
4496	norepinephrine	439260
4497	carnosine	439224
4502	nadh	439153
4503	deschloroketamine	437168
4504	methiopropamine	436156
4505	carboplatin	426756
4506	povidone-iodine	410087
4507	sorafenib tosylate	406563
4508	indoximod	405012
4509	bardoxolone methyl	400769
4510	bardoxolone	400010
4511	ritonavir	392622
4512	bortezomib	387447
4513	nafronyl oxalate	312915
4514	elesclomol	300471
4515	phenyltoloxamine citrate	298107
4516	omacetaxine	285033
4517	omacetaxine mepesuccinate	285033
4518	noscapine	275196
4519	 noscapine hydrochloride	275196
4520	noscapine hydrochloride	275196
4521	phenethicillin potassium	272833
4522	pheneticillin	272833
4523	oxolamine citrate	264891
4524	metribolone	261000
4525	norfentanyl	259381
4526	estramustine	259331
4527	estramustine phosphate	259329
4528	estramustine phosphate sodium	259329
4529	sodium bromide	253881
4530	potassium bromide	253877
4531	methenolone enanthate	248271
4532	medrysone	247839
4533	glyparamide	246940
4534	epimestrol	244809
4535	vinblastine	241903
4536	vinblastine sulfate	241903
4537	sodium sulfide	237873
4538	methasterone	237186
4539	allylestrenol	235905
4540	testosterone isocaproate	231084
4541	nandrolone phenpropionate	229455
4542	norethindrone enanthate	229295
4543	methandriol	229021
4544	dromostanolone propionate	224004
4545	hydrocortisone cypionate	223253
4546	cortisone	222786
4547	cortisone acetate	222786
4548	deoxycholic acid	222528
4549	.beta.-sitosterol	222284
4550	cholic acid	221493
4551	lacosamide	219078
4552	regadenoson	219024
4553	solifenacin succinate	216457
4554	pyridoxamine hydrochloride	216452
4555	lenalidomide	216326
4556	colistimethate sodium	216258
4557	sorafenib	216239
4558	tolvaptan	216237
4559	sitaxentan sodium	216235
4560	sitaxentan	216235
4561	dabigatran	216210
4562	fosfluconazole	214356
4563	ilaprazole	214351
4564	deferasirox	214348
4565	lurasidone hydrochloride	213046
4566	lurasidone	213046
4567	darunavir	213039
4568	viminol p-hydroxybenzoate	211972
4569	alpha-pyrrolidinopropiophenone	209045
4570	lapatinib	208908
4571	ramelteon	208902
4572	dronedarone hydrochloride	208898
4573	dronedarone	208898
4574	diphenidine	206666
4575	muraglitazar	206044
4576	n-ethyl-4-methylpentedrone	205601
4577	maropitant	204108
4578	deptropine	203911
4579	hexetylamine	203508
4580	troleandomycin	202225
4581	sertaconazole nitrate	200103
4582	rilmenidine phosphate	198614
4583	n-demethyltramadol	198555
4584	betahistine mesilate	198334
4585	n-methylscopolamine methylsulfate	197965
4586	pimeclone hydrochloride	197860
4587	chelidonine	197810
4588	scorpion (centruroides) immune fab2 antivenin (equine)	197701
4589	camphorated phenol	197100
4590	cyanidin 3-glucoside	197081
4591	ibogaine	197060
4592	tribenoside	196122
4593	etravirine	193962
4594	carbocysteine	193653
4595	7-keto-dehydroepiandrosterone	193313
4596	 magnesium oxide	190217
4597	deflazacort	189821
4598	spaglumic acid	188803
4599	isospaglumic acid	188803
4600	7-aminoclonazepam	188298
4601	endostatin	187888
4602	scutellarin	185617
4603	bosentan monohydrate	185462
4604	bilastine	185460
4605	betiatide	185457
4606	dapta	184644
4607	ligustrazine phosphate	184459
4608	anisodamine	183088
4609	aceglutamide	182230
4610	esketamine	182137
4611	esketamine hydrochloride	182137
4612	4-hydroxyalprazolam	182017
4613	psyllium husk	181572
4614	omberacetam	180496
4615	clarithromycin lactobionate	178265
4616	indisetron hydrochloride	178038
4617	ibutamoren mesylate	178024
4618	ibutamoren	178024
4619	celery	177972
4620	etalocib	177941
4621	penehyclidine hydrochloride	177923
4622	piboserod	177336
4623	cilengitide	176873
4624	erlotinib	176870
4625	erlotinib hydrochloride	176870
4626	ambroxol acefyllinate	176595
4627	enzastaurin hydrochloride	176167
4628	enzastaurin	176167
4629	migalastat	176077
4630	migalastat hydrochloride	176077
4631	ropivacaine hydrochloride	175805
4632	ropivacaine	175805
4633	diphenhydramine citrate	174697
4634	piperaquine phosphate	174478
4635	milrinone lactate	172293
4636	angiotensin ii	172198
4637	angiotensin ii acetate	172198
4638	micronomicin sulfate	171808
4639	temocillin	171758
4640	biotin	171548
4641	varenicline	170361
4642	fludeoxyglucose	170049
4643	n-demethylpromethazine	169959
4644	aspirin arginine	169926
4645	calcium polystyrene sulfonate	169893
4646	hydroxyprogesterone caproate	169870
4647	ferric maltol	169535
4648	aminopterin	169371
4649	pizotyline malate	168993
4650	oxapium iodide	168884
4651	dihydroergocornine	168871
4652	benproperine phosphate	167811
4653	clorazepate dipotassium	167305
4654	perazine dimalonate	167166
4655	anidulafungin	166548
4656	estradiol dienanthate	165688
4657	menthol, (+)-	165675
4658	paromomycin	165580
4659	paromomycin sulfate	165580
4660	arginine glutamate	165268
4661	magnesium malate	164748
4662	levonordefrin	164739
4663	phenoxymethylpenicillin calcium	164549
4664	bepotastine	164522
4665	bepotastine besilate	164521
4666	bepotastine besylate	164521
4667	pentetate zinc trisodium	164209
4668	tafenoquine succinate	163761
4669	plicamycin	163659
4670	licorice	163463
4671	cloperastine fendizoate	163446
4672	prasterone enantate	163331
4673	tixocortol	162955
4674	mepifylline	162821
4675	carbaspirin calcium	162666
4676	carbaspirin	162666
4677	nortilidine	162321
4678	desmethylcitalopram	162180
4679	brovanexine	162137
4680	lutetium lu-177	161046
4681	magnesium thiosulfate	160917
4682	butylscopolamine	160883
4683	clobenzorex hydrochloride	160796
4684	n-desmethyltrimipramine	160632
4685	timepidium bromide	160243
4686	colesevelam hydrochloride	160051
4687	colesevelam	160051
4688	isoconazole nitrate	159968
4689	atrasentan	159594
4690	ferric subsulfate	159372
4691	tipifarnib	159324
4692	telbivudine	159269
4693	ethylhexyl triazone	159201
