	name	CID
3289	vortioxetine	9966051
3290	ganglioside gm1	9963963
3291	dinalbuphine sebacate	9962795
3292	estramustine phosphate meglumine	9961838
3293	acotiamide hydrochloride	9957090
3294	vosaroxin	9952884
3295	medrogestone	9949848
3296	plinabulin	9949641
3297	ingavirin	9942657
3298	pasireotide	9941444
3299	nelipepimut-s	9941306
3300	lapatinib ditosylate	9941095
3301	elobixibat	9939892
3302	oxeladin citrate	9936727
3303	cediranib	9933475
3304	rucaparib	9931954
3305	vernakalant hydrochloride	9930048
3306	tofacitinib	9926791
3307	tofacitinib citrate	9926791
3308	perampanel	9924495
3309	amifampridine phosphate	9920716
3310	ghrp-6	9919153
3311	tradipitant	9916461
3312	thiocolchicoside	9915886
3313	neratinib	9915743
3314	selexipag	9913767
3315	tivozanib hydrochloride	9911830
3316	tivozanib	9911830
3317	diclofenac deanol	9908124
3318	varenicline tartrate	9906942
3319	aspirin dl-lysine	9905405
3320	zinc picolinate	9904746
3321	azithromycin monohydrate	9897015
3322	tasidotin	9895066
3323	tipepidine hibenzate	9892792
3324	clomethiazole edisylate	9892648
3325	tebipenem pivoxil	9892071
3326	dapagliflozin	9887712
3327	gabapentin enacarbil	9883933
3328	promestriene	9883915
3329	treosulfan	9882105
3330	eslicarbazepine acetate	9881504
3331	eslicarbazepine	9881504
3332	amphotericin b cholesteryl sulfate	9877168
3333	zotarolimus	9876378
3334	rivaroxaban	9875401
3335	remogliflozin etabonate	9871420
3336	ticagrelor	9871419
3337	bamethan sulfate	9871212
3338	fimasartan potassium trihydrate	9870652
3339	fimasartan	9870652
3340	avanafil	9869929
3341	tafluprost	9868491
3342	laropiprant	9867642
3343	mirabegron	9865528
3344	mocetinostat	9865515
3345	ibuprofen arginine	9864669
3346	ozenoxacin	9863827
3347	ripasudil hydrochloride dihydrate	9863672
3348	ripasudil	9863672
3349	calcium pyruvate	9859191
3350	cabazitaxel	9854073
3351	cangrelor	9854012
3352	ceftaroline fosamil	9852981
3353	gadobenic acid	9852779
3354	paliperidone palmitate	9852746
3355	avatrombopag maleate	9852519
3356	avatrombopag	9852519
3357	cefodizime sodium	9852176
3358	amlodipine adipate	9850652
3359	tauroursodeoxycholic acid	9848818
3360	clopidogrel besilate	9847991
3361	halometasone	9846332
3362	paroxetine mesylate	9845306
3363	ketoprofen lysine	9843941
3364	semagacestat	9843750
3365	ibuprofen lysine	9841440
3366	zinc monoethylfumarate	9841391
3367	calcium monoethylfumarate	9840293
3368	o-desmethyl tramadol	9838803
3369	technetium tc-99m medronate	9838324
3370	tapentadol hydrochloride	9838022
3371	tapentadol	9838022
3372	brivaracetam	9837243
3373	diethylamine salicylate	9837223
3374	ferrous bisglycinate	9837124
3375	avibactam sodium	9835049
3376	avibactam	9835049
3377	sincalide	9833444
3378	efatutazone	9832447
3379	ipamorelin	9831659
3380	maralixibat	9831643
3381	icosapent ethyl	9831415
3382	ethyl icosapentate	9831415
3383	omega-3-acid ethyl esters	9831414
3384	midostaurin	9829523
3385	lenvatinib	9823820
3386	levamlodipine	9822750
3387	levamlodipine maleate	9822750
3388	bicyclol	9821754
3389	apricoxib	9820073
3390	desfesoterodine	9819382
3391	plitidepsin	9812534
3392	sacubitril	9811834
3393	samarium sm-153 lexidronam pentasodium	9810246
3394	procinonide	9806281
3395	macimorelin	9804938
3396	amiprilose hydrochloride	9798098
3397	magnesium monoethylfumarate	9796734
3398	orteronel	9796590
3399	iniparib	9796068
3400	pridopidine	9795739
3401	potassium adipate	9794493
3402	ferric oxyhydroxide	9793696
3403	armodafinil	9690109
3404	dexlansoprazole	9578005
3405	sabcomeline	9577995
3406	tenofovir alafenamide	9574768
3407	gemifloxacin	9571107
3408	gemifloxacin mesylate	9571107
3409	glyconiazide	9571091
3410	cefozopran hydrochloride	9571080
3411	cefozopran	9571080
3412	nifurtoinol	9571062
3413	cefmenoxime	9570757
3414	cefmenoxime hydrochloride	9570757
3415	technetium tc-99m pertechnetate	9570376
3416	aldicarb	9570071
3417	norelgestromin	9568628
3418	chlorhexidine diacetate	9562059
3419	oxiconazole nitrate	9556529
3420	furaltadone	9553856
3421	chlorhexidine gluconate	9552079
3422	chlorhexidine	9552079
3423	chlorhexidine acetate	9552079
3424	chlorhexidine hydrochloride	9552079
3425	exametazime	9552071
3426	phosphocreatine sodium	9548602
3427	phosphocreatine	9548602
3428	methyl-1-testosterone	7092657
3429	anecortave	7074810
3430	acetylcarnitine	7045767
3431	acetylcarnitine hydrochloride	7045767
3432	mk-7264 citrate	7016112
3433	golotimod	6992140
3434	bentiromide	6957673
3435	panobinostat hydrate	6918837
3436	panobinostat	6918837
3437	rigosertib	6918736
3438	ingenol mebutate	6918670
3439	ppi-2458	6918653
3440	belinostat	6918638
3441	isavuconazonium sulfate	6918606
3442	isavuconazonium	6918606
3443	sugammadex sodium	6918585
3444	sugammadex	6918585
3445	tesetaxel	6918574
3446	fesoterodine	6918558
3447	fesoterodine fumarate	6918558
3448	indacaterol maleate	6918554
3449	indacaterol	6918554
3450	dalcetrapib	6918540
3451	vildagliptin	6918537
3452	ambrisentan	6918493
3453	voclosporin	6918486
3454	isavuconazole	6918485
3455	retapamulin	6918462
3456	prasugrel hydrochloride	6918456
3457	prasugrel	6918456
3458	ombrabulin	6918405
3459	dexketoprofen trometamol	6918332
3460	vilazodone hydrochloride	6918314
3461	vilazodone	6918314
3462	dutasteride	6918296
3463	vinflunine	6918295
3464	temsirolimus	6918289
3465	nalfurafine hydrochloride	6918287
3466	larotaxel	6918260
3467	flibanserin	6918248
3468	pralmorelin	6918245
3469	pazufloxacin mesilate	6918232
3470	gadobenate dimeglumine	6918204
3471	strontium ranelate	6918182
3472	halobetasol propionate	6918178
3473	icatibant acetate	6918173
3474	ciclesonide	6918155
3475	eldecalcitol	6918141
3476	treprostinil	6918140
3477	treprostinil sodium	6918140
3478	cytarabine ocfosfate	6918130
3479	dolasetron mesylate	6918119
3480	etoposide phosphate	6918092
3481	rivastigmine tartrate	6918078
3482	levacecarnine hydrochloride	6917959
3483	beraprost	6917951
3484	beraprost sodium	6917951
3485	lmb-100	6917907
3486	nedaplatin	6917890
3487	oxitropium bromide	6917865
3488	artesunate	6917864
3489	loprazolam mesilate	6917853
3490	pentopril	6917815
3491	levomilnacipran	6917779
3492	levomilnacipran hydrochloride	6917779
3493	etonogestrel	6917715
3494	cisapride monohydrate	6917697
3495	fumagillin	6917655
3496	cefdinir	6915944
3497	roxithromycin	6915744
3498	dantrolene	6914273
3499	dantrolene sodium	6914273
3500	furazidine	6870646
3501	gadopentetate	6857474
3502	butylscopolamine bromide	6852391
3503	peplomycin	6852373
3504	peplomycin sulfate	6852373
3505	cinnamon oil	6850781
3506	garlic	6850761
3507	fennel	6850758
3508	alginic acid	6850754
3509	thyme oil	6850745
3510	peppermint oil	6850741
3511	egg yolk	6850739
3512	lecithin, soybean	6850739
3513	mag oxide	6850729
3514	nifurtimox	6842999
3515	prednicarbate	6714002
3516	gabexate mesylate	6604561
3517	nitrofurantoin sodium	6604200
3518	nitrofurantoin	6604200
3519	norgestimate	6540478
3520	magnesium lactate	6536825
3521	ceftizoxime sodium	6533629
3522	ceftizoxime	6533629
3523	cefpodoxime proxetil	6526396
3524	pimecrolimus	6509979
3525	25-hydroxycholecalciferol, 5-trans-	6506392
3526	tanespimycin	6505803
3527	delamanid	6480466
3528	azlocillin sodium	6479523
3529	azlocillin	6479523
3530	nifuroxime	6478035
3531	cobamamide	6474320
3532	dirithromycin	6473883
3533	potassium aspartate	6454950
3534	potassium aspartate anhydrous	6454950
3535	mecloxamine citrate	6453833
3536	sulodexide	6453528
3537	technetium tc-99m pyrophosphate	6452753
3538	carbocysteine lysine	6452154
3539	ferrous tartrate	6451676
3540	rilpivirine hydrochloride	6451164
3541	rilpivirine	6451164
3542	netupitant	6451149
3543	ibutamoren mesylate	6450830
3544	axitinib	6450551
3545	spiramycin adipate	6450354
3546	zuclopenthixol decanoate	6450333
3547	ixabepilone	6445540
3548	perphenazine dimaleate	6444477
3549	cetyl myristoleate	6443825
3550	everolimus	6442177
3551	clocinizine hydrochloride	6441604
3552	mycophenolate mofetil hydrochloride	6441022
3553	echinacin	6439941
3554	elacytarabine	6438895
3555	limaprost	6438378
3556	cefditoren pivoxil	6437877
3557	lumefantrine	6437380
3558	hesperidin methylchalcone	6436550
3559	rifaximin	6436173
3560	dectaflur	6436136
3561	bisulepin	6436111
3562	bisulepin hydrochloride	6436111
3563	cefcapene pivoxil hydrochloride	6436055
3564	cefcapene	6436055
3565	cefcapene pivoxil hydrochloride hydrate	6436055
3566	cilastatin	6435415
3567	cilastatin sodium	6435415
3568	enzacamene	6434217
3569	flupentixol decanoate	6434100
3570	simethicone	6433516
3571	nifuratel	6433427
3572	quaternium-15	6433396
3573	desmethyldoxepin	6433351
3574	nystatin	6433272
3575	ferrous fumarate	6433164
3576	imidafenacin	6433090
3577	hexaminolevulinate hydrochloride	6433082
3578	ferumoxytol non-stoichiometric magnetite	6432052
3579	chlorpromazine hibenzate	6431825
3580	potassium chlorate	6426889
3581	spiramycin	6419898
3582	cefatrizine	6410758
3583	cefatrizine propylene glycolate	6410757
3584	maxacalcitol	6398761
3585	disodium fumarate	6364607
3586	palonosetron	6337614
3587	palonosetron hydrochloride	6337614
3588	cefpodoxime	6335986
3589	phosphazide	6334639
3590	radium	6328144
3591	selenium	6326970
3592	technetium tc-99m tetrofosmin	6326947
3593	rifamycin	6324616
3594	rifamycin sodium	6324616
3595	brilliant blue g	6324599
3596	dalfopristin	6323289
3597	tipiracil hydrochloride	6323266
3598	tipiracil	6323266
3599	ivermectin	6321424
3600	cefuroxime axetil	6321416
3601	proguanil	6178111
3602	proguanil hydrochloride	6178111
3603	gadobutrol	6102852
3604	ajmaline	6100671
3605	potassium tartrate	6100505
3606	magnesium citrate	6099959
3607	zoledronate disodium	6099949
3608	sodium phosphate, dibasic, heptahydrate	6096963
3609	calcium hydroxide	6093208
3610	edetate calcium disodium	6093170
3611	bucinnazine	6005081
3612	cefoselis sulfate	5748845
3613	cefoselis	5748845
3614	picloxydine dihydrochloride	5748610
3615	picloxydine	5748610
3616	aztreonam	5742832
3617	cefotaxime sodium	5742673
3618	cefotaxime	5742673
3619	resiniferatoxin	5702546
3620	fendiline hydrochloride	5702162
3621	famotidine	5702160
3622	guanabenz acetate	5702062
3623	aliskiren hemifumarate	5493444
3624	aliskiren	5493444
3625	dihydrocodeine phosphate	5493302
3626	dihydrocodeine bitartrate	5492624
3627	alvimopan	5488548
3628	tiotropium bromide anhydrous	5487427
3629	tiotropium	5487427
3630	tiotropium bromide	5487426
3631	pregabalin	5486971
3632	troxerutin	5486699
3633	cefetamet pivoxil	5486182
3634	trandolapril	5484727
3635	tenofovir disoproxil	5481350
3636	ceftazidime sodium	5481173
3637	ceftazidime	5481173
3638	cefpirome	5479539
3639	cefpirome sulfate	5479539
3640	cefepime	5479537
3641	cefepime hydrochloride	5479537
3642	ceftriaxone	5479530
3643	ceftriaxone sodium	5479530
3644	cefuroxime sodium	5479529
3645	cefuroxime	5479529
3646	pepstatin	5478883
3647	imidapril	5464343
3648	imidapril hydrochloride	5464343
3649	levallorphan tartrate	5464111
3650	ramiprilat	5464096
3651	hydrocodone bitartrate	5463977
3652	calcium iodide	5462722
3653	6-acetylmorphine	5462507
3654	enalaprilat	5462501
3655	diacetylmorphine hydrochloride	5462328
3656	diamorphine	5462328
3657	diacetylmorphine	5462328
3658	boron	5462311
3659	activated charcoal	5462310
3660	graphite	5462310
3661	phosphorus	5462309
3662	rmc-4630	5462224
3663	potassium	5462222
3664	indium in-111	5462099
3665	silicone	5461123
3666	silicon	5461123
3667	sodium perborate	5460515
3668	beryllium	5460467
3669	calcium	5460341
3670	methscopolamine bromide	5459110
3671	nitrofurazone	5447130
3672	enalapril maleate	5388962
3673	enalapril	5388962
3674	quinupristin	5388937
3675	bedaquiline	5388906
3676	bedaquiline fumarate	5388906
3677	clopenthixol	5372683
3678	clopenthixol hydrochloride	5372683
3679	sulfur	5362487
3680	nicomorphine	5362460
3681	levomethorphan	5362449
3682	indinavir sulfate	5362440
3683	indinavir	5362440
3684	ridogrel	5362391
3685	ramipril	5362129
3686	benazepril hydrochloride	5362124
3687	benazepril	5362124
3688	lisinopril	5362119
3689	delapril hydrochloride	5362116
3690	delapril	5362116
3691	cefteram pivoxil	5362114
3692	cefixime	5362065
3693	methylnaltrexone	5361918
3694	methylnaltrexone bromide	5361917
3695	butorphanol	5361092
3696	butorphanol tartrate	5361092
3697	dextrorphan	5360697
3698	sodium	5360545
3699	naltrexone hydrochloride	5360515
3700	naltrexone	5360515
3701	bleomycin sulfate	5360373
3702	bleomycin hydrochloride	5360373
3703	bleomycin	5360373
3704	calcium bromide	5360316
3705	magnesium chloride anhydrous	5360315
3706	magnesium chloride	5360315
3707	indium in-111 chloride	5359967
3708	indium	5359967
3709	arsenic	5359596
3710	thallium	5359464
3711	dihydromorphine	5359421
3712	morphine tartrate	5359380
3713	bismuth subcitrate potassium	5359367
3714	bismuth hydroxide	5359367
3715	bismuth citrate	5359367
3716	bismuth	5359367
3717	strontium chloride sr-89	5359327
3718	strontium acetate	5359327
3719	strontium	5359327
3720	strontium chloride	5359327
3721	levorphanol	5359272
3722	ethylmorphine hydrochloride	5359271
3723	ethylmorphine	5359271
3724	aluminum hydroxide	5359268
3725	aluminum hydroxide - magnesium carbonate, co-dried gel	5359268
3726	aluminum	5359268
3727	aluminum hydroxide 	5359268
3728	magnesium aluminum silicate	5359268
3729	aluminum sulfate	5359268
3730	aluminum acetate	5359268
3731	aluminum chloride	5359268
3732	codeine phosphate	5359227
3733	ethyl fumarate	5358902
3734	barium	5355457
3735	barium sulfate	5355457
3736	barium carbonate	5355457
3737	octinoxate	5355130
3738	cesium chloride	5354618
3739	cesium	5354618
3740	antimony	5354495
3741	antimony potassium tartrate	5354495
3742	molsidomine	5353788
3743	tin	5352426
3744	lead	5352425
3745	romidepsin	5352062
3746	fosbretabulin	5351387
3747	mitoguazone	5351154
3748	nifuroxazide	5337997
3749	palbociclib	5330286
3750	sunitinib	5329102
3751	sunitinib malate	5329102
3752	bosutinib	5328940
3753	fluvoxamine	5324346
3754	fluvoxamine maleate	5324346
3755	thebaine	5324289
3756	furazolidone	5323714
3757	andrographolide	5318517
3758	cinnamyl alcohol	5315892
3759	cannabigerol	5315659
3760	sulprostone	5312153
3761	silodosin	5312125
3762	canfosfamide	5312109
3763	zuclopenthixol hydrochloride	5311507
3764	zuclopenthixol acetate	5311507
3765	zuclopenthixol	5311507
3766	cyanocobalamin	5311498
3767	vinorelbine	5311497
3768	trypsin	5311489
3769	stiripentol	5311454
3770	spirapril	5311447
3771	rimexolone	5311412
3772	pholcodine	5311356
3773	nateglinide	5311309
3774	nalbuphine hydrochloride	5311304
3775	nalbuphine	5311304
3776	magnesium trisilicate	5311266
3777	enprostil	5311225
3778	latanoprost	5311221
3779	lacidipine	5311217
3780	iloprost	5311181
3781	nafamostat mesylate	5311180
3782	goserelin acetate	5311128
3783	goserelin	5311128
3784	fluticasone	5311101
3785	fluticasone furoate	5311101
3786	dihydrotachysterol	5311071
3787	dexmedetomidine hydrochloride	5311068
3788	dexmedetomidine	5311068
3789	desoximetasone	5311067
3790	desonide	5311066
3791	desmopressin	5311065
3792	desmopressin acetate	5311065
3793	denopamine	5311064
3794	colistin	5311054
3795	colistin sulfate	5311054
3796	colistin a sodium methanesulfonate	5311054
3797	istradefylline	5311037
3798	bimatoprost	5311027
3799	atosiban	5311010
3800	anthramycin	5311005
3801	acipimox	5310993
3802	morphine	5288826
3803	morphine hydrochloride	5288826
3804	morphine sulfate	5288826
3805	calcipotriene	5288783
3806	calcipotriene hydrate	5288783
3807	topiroxostat	5288320
3808	fenretinide	5288209
3809	alvocidib	5287969
3810	trospium	5284632
3811	trospium chloride	5284632
3812	topiramate	5284627
3813	sirolimus	5284616
3814	proscillaridin	5284613
3815	phytonadione	5284607
3816	oxymorphone hydrochloride	5284604
3817	oxymorphone	5284604
3818	oxycodone hydrochloride	5284603
3819	oxycodone hydrochloride trihydrate	5284603
3820	oxycodone	5284603
3821	normethandrone	5284597
3822	naloxone hydrochloride dihydrate	5284596
3823	naloxone	5284596
3824	naloxone hydrochloride	5284596
3825	nalmefene hydrochloride dihydrate	5284594
3826	nalmefene	5284594
3827	nalmefene hydrochloride	5284594
3828	nabilone	5284592
3829	meprednisone	5284587
3830	loracarbef	5284585
3831	levetiracetam	5284583
3832	hydromorphone	5284570
3833	hydromorphone hydrochloride	5284570
3834	hydrocodone	5284569
3835	hydrocodone polistirex	5284569
3836	hydrocodone hydrochloride	5284569
3837	granisetron hydrochloride	5284566
3838	granisetron	5284566
3839	ethisterone	5284557
3840	estropipate	5284555
3841	dothiepin	5284550
3842	dothiepin hydrochloride	5284550
3843	dorzolamide hydrochloride	5284549
3844	dorzolamide	5284549
3845	dihydrocodeine	5284543
3846	algestone acetophenide	5284538
3847	cyproterone	5284537
3848	cyproterone acetate	5284537
3849	cloprednol	5284535
3850	chlormadinone	5284533
3851	chlormadinone acetate	5284533
3852	cefroxadine	5284529
3853	acrivastine	5284514
3854	acitretin	5284513
3855	acetyldigitoxin	5284512
3856	polysorbate 80	5284448
3857	natamycin	5284447
3858	cyclosporine	5284373
3859	codeine sulfate	5284371
3860	codeine polistirex	5284371
3861	codeine hydrochloride	5284371
3862	codeine phosphate anhydrous	5284371
3863	codeine	5284371
3864	camostat mesylate	5284360
3865	calcium chloride anhydrous	5284359
3866	hyodeoxycholic acid	5283820
3867	tacalcitol	5283734
3868	menaquinone 6	5283547
3869	glyceryl oleate	5283468
3870	homatropine hydrobromide	5282593
3871	homatropine	5282593
3872	alatrofloxacin mesylate	5282517
3873	hydrocortisone valerate	5282494
3874	clocortolone pivalate	5282493
3875	ethanolamine oleate	5282489
3876	emedastine difumarate	5282485
3877	eprosartan mesylate	5282474
3878	cinepazide	5282459
3879	cinepazide maleate	5282459
3880	pitavastatin	5282452
3881	pitavastatin calcium	5282452
3882	fondaparinux	5282448
3883	fondaparinux sodium	5282448
3884	triprolidine	5282443
3885	triprolidine hydrochloride	5282443
3886	ozagrel sodium	5282440
3887	ozagrel hydrochloride	5282440
3888	ozagrel	5282440
3889	cefcapene pivoxil	5282438
3890	perazine dimaleate	5282417
3891	dinoprost tromethamine	5282415
3892	misoprostol	5282381
3893	etretinate	5282375
3894	menatetrenone	5282367
3895	ceftibuten	5282242
3896	ceftibuten dihydrate	5282242
3897	gemeprost	5282237
3898	alprostadil alfadex	5282234
3899	tranilast	5282230
3900	travoprost	5282226
3901	sofalcone	5282219
3902	rokitamycin	5282211
3903	teprenone	5282199
3904	plaunotol	5282197
3905	proglumetacin maleate	5282193
3906	falecalcitriol	5282190
3907	midecamycin acetate	5282188
3908	indomethacin farnesil	5282183
3909	gefarnate	5282182
3910	alfacalcidol	5282181
3911	tretinoin tocoferil	5282180
3912	unoprostone isopropyl	5282175
3913	josamycin	5282165
3914	gamma oryzanol	5282164
3915	cilnidipine	5282138
3916	lafutidine	5282136
3917	ubidecarenone	5281915
3918	flupentixol dihydrochloride	5281881
3919	flupentixol	5281881
3920	diosmin	5281613
3921	chrysin	5281607
3922	kawain	5281565
3923	esculin	5281417
3924	lutein	5281243
3925	xantofyl palmitate	5281240
3926	saffron	5281233
3927	astaxanthin	5281224
3928	doxercalciferol	5281107
3929	paricalcitol	5281104
3930	acetophenazine maleate	5281082
3931	entacapone	5281081
3932	mycophenolate mofetil	5281078
3933	ethchlorvynol	5281077
3934	carboprost tromethamine	5281074
3935	olopatadine hydrochloride	5281071
3936	olopatadine	5281071
3937	previtamin d3	5281058
3938	pyrethrin i	5281045
3939	mivacurium chloride	5281042
3940	mivacurium	5281042
3941	montelukast sodium	5281040
3942	montelukast	5281040
3943	eprosartan	5281037
3944	oxymetholone	5281034
3945	pyrantel pamoate	5281033
3946	cefprozil	5281006
3947	budesonide	5281004
3948	clavulanic acid	5280980
3949	amphotericin b	5280965
3950	genistein	5280961
3951	rescinnamine	5280954
3952	linolenic acid	5280934
3953	gamolenic acid	5280933
3954	zeaxanthin	5280899
3955	rutin	5280805
3956	acacia	5280804
3957	vitamin d	5280795
3958	cholecalciferol	5280795
3959	ergocalciferol	5280793
3960	alprostadil	5280723
3961	rosin	5280656
3962	hymecromone	5280567
3963	vitamin a palmitate	5280531
3964	beta carotene	5280489
3965	.beta.-carotene	5280489
3966	calcitriol	5280453
3967	linoleic acid	5280450
3968	chamomile	5280443
3969	tylosin	5280440
3970	dinoprost	5280363
3971	dinoprostone	5280360
3972	quercetin	5280343
3973	elvitegravir	5277135
3974	sodium alginate	5102882
3975	ferric citrate anhydrous	4989393
3976	tolcapone	4659569
3977	flosequinan	4474062
3978	sitagliptin phosphate	4369359
3979	sitagliptin hydrochloride	4369359
3980	sitagliptin	4369359
3981	ak-104	4130575
3982	dextran sulfate sodium salt	4125253
3983	dextran	4125253
3984	dextran sulfate sodium	4125253
3985	bisoctrizole	3571576
3986	n-desmethylvenlafaxine	3501942
3987	sodium lauryl sulfate	3423265
3988	hidrosmin	3087722
3989	alatrofloxacin	3086677
3990	ioflupane i-123	3086674
3991	fenproporex diphenylacetate	3086080
3992	magaldrate	3086011
3993	esmirtazapine	3085218
3994	chlorpromazine pamoate	3085150
3995	sulpiride adamantanecarboxylate	3085079
3996	sevelamer carbonate	3085017
3997	sevelamer	3085017
3998	sevelamer hydrochloride	3085017
3999	chlorazepam	3084599
4000	sitosterols	3084097
4001	fusafungine	3084092
4002	cactinomycin	3084037
4003	oxychlorosene	3084036
4004	oxychlorosene sodium	3084036
4005	sodium succinate hexahydrate	3083938
4006	polymyxin b sulfate	3083714
4007	polymyxin	3083714
4008	bacillus subtilis	3083711
4009	bacitracin zinc	3083711
4010	formoterol fumarate	3083544
4011	arformoterol tartrate	3083544
4012	formoterol fumarate dihydrate	3083544
4013	formoterol	3083544
4014	arformoterol	3083544
4015	lenabasum	3083542
4016	telavancin hydrochloride	3081362
4017	telavancin	3081362
4018	vandetanib	3081361
4019	laromustine	3081349
4020	ethylphenidate	3080846
4021	clonixin lysine	3080836
4022	hexamidine diisethionate	3080571
4023	lactitol monohydrate	3067270
4024	dasatinib	3062316
4025	seproxetine	3058751
4026	sorbinicate	3058386
4027	rasagiline	3052776
4028	rasagiline mesylate	3052775
4029	ranelic acid	3052774
4030	prucalopride	3052762
4031	prucalopride succinate	3052762
4032	policresulen	3050404
4033	norepinephrine bitartrate	3047796
4034	safinamide mesylate	3038502
4035	fospropofol	3038498
4036	dimemorfan	3037918
4037	dimemorfan phosphate	3037918
4038	methenolone	3037705
4039	methenolone acetate	3037705
4040	biricodar	3037617
4041	iophendylate	3037234
4042	isepamicin sulfate	3037209
4043	isepamicin	3037209
4044	diltiazem malate	3037122
4045	magnesium orotate	3036905
4046	asenapine maleate	3036780
4047	asenapine	3036780
4048	ospemifene	3036505
4049	bentiamine	3036235
4050	cetotiamine hydrochloride	3035267
4051	inamrinone lactate	3035194
4052	amrubicin	3035016
4053	amrubicin hydrochloride	3035016
4054	mitragynine	3034396
4055	tropatepine	3034047
4056	tropatepine hydrochloride	3034047
4057	quinine	3034034
4058	quinine sulfate	3034034
4059	quinine hydrochloride	3034034
4060	quinine benzoate	3034034
4061	octotiamine	3034020
4062	orlistat	3034010
4063	gestodene	3033968
4064	ranitidine bismuth citrate	3033887
4065	loprazolam	3033860
4066	levosimendan	3033825
4067	dolasetron	3033818
4068	nizatidine	3033637
4069	cinolazepam	3033621
4070	adrafinil	3033226
4071	timiperone	3033151
4072	dezocine	3033053
4073	aspirin aluminum	3032790
4074	benfotiamine	3032771
4075	reproterol hydrochloride	3032600
4076	albutoin	3032361
4077	fosfestrol	3032325
4078	thiamylal sodium	3032285
4079	thiamylal	3032285
4080	prosultiamine	3032279
4081	lithium	3028194
4082	lithium citrate	3028194
4083	lithium sulfate	3028194
4084	lithium carbonate	3028194
4085	lithium chloride	3028194
4086	lithium acetate	3028194
4087	citalopram hydrochloride	3020376
4088	nelarabine	3011155
4089	telaprevir	3010818
4090	zinc lactate	3007856
4091	pyrithione zinc	3005837
4092	toremifene citrate	3005573
4093	toremifene	3005573
4094	luliconazole	3003141
4095	maraviroc	3002977
4096	lanoconazole	3002820
4097	telithromycin	3002190
4098	fursultiamine hydrochloride	3002119
4099	fursultiamine	3002119
4100	thiamine disulfide	3001376
4101	ranitidine hydrochloride	3001055
4102	ranitidine	3001055
4103	thiopental sodium	3000715
4104	thiopental	3000715
4105	scopolamine n-oxide	3000667
4106	lincomycin hydrochloride	3000540
4107	lincomycin	3000540
4108	artenimol	3000518
4109	scopolamine	3000322
4110	scopolamine hydrobromide	3000322
4111	scopolamine hydrochloride	3000322
4112	diethanolamine fusidate	3000226
4113	fusidic acid	3000226
4114	caspofungin	2826718
4115	caspofungin acetate	2826718
4116	ammonium perfluorooctanoate	2776282
4117	ethionamide	2761171
4118	nicotine bitartrate	2735102
4119	tamoxifen citrate	2733526
4120	tamoxifen	2733526
4121	mecysteine hydrochloride	2733208
4122	digoxin	2724385
4123	aminosalicylate sodium	2724368
4124	aminosalicylate sodium anhydrous	2724368
4125	succimer	2724354
4126	ferric ferrocyanide	2724251
4127	unithiol	2724039
4128	glutamic acid hydrochloride	2723891
4129	fructose	2723872
4130	indigotindisulfonate sodium	2723854
4131	sodium propionate	2723816
4132	sodium formate	2723810
4133	thiourea	2723790
4134	ethyl cysteinate hydrochloride	2723617
4135	thioguanine anhydrous	2723601
4136	thioguanine	2723601
4137	drotaverine hydrochloride	1712095
4138	drotaverine	1712095
4139	allylthiourea	1549517
4140	ambazone	1549158
4141	epalrestat	1549120
4142	terbinafine hydrochloride	1549008
4143	terbinafine	1549008
4144	levocetirizine dihydrochloride	1549000
4145	levocetirizine	1549000
4146	levocetirizine hydrochloride	1549000
4147	milk thistle	1548994
4148	clomiphene citrate	1548953
4149	clomiphene	1548953
4150	capsaicin	1548943
4151	zucapsaicin	1548942
4152	sulindac	1548887
4153	cinnarizine	1547484
4154	methimazole	1349907
4155	benztropine	1201549
4156	tropine benzylate	1138166
4157	curcumin	969516
4158	turmeric	969516
4159	eszopiclone	969472
4160	methoxyacetylfentanyl	968688
4161	thiothixene	941651
4162	thiothixene hydrochloride	941651
4163	flunarizine	941361
4164	flunarizine hydrochloride	941361
4165	huperzine a	854026
4166	cotinine fumarate	854019
4167	cotinine	854019
4168	pyrantel	708857
4169	caffeic acid	689043
4170	levosulpiride	688272
4171	crotamiton	688020
4172	benzylthiouracil	685814
4173	thioinosine	676166
4174	dexketoprofen	667550
4175	mercaptopurine anhydrous	667490
4176	mercaptopurine	667490
4177	doxepin	667477
4178	doxepin hydrochloride	667477
4179	dienestrol	667476
4180	chlorprothixene hydrochloride	667467
4181	chlorprothixene	667467
4182	protionamide	666418
4183	methylatropine nitrate	657381
4184	pilocarpine nitrate	657349
4185	physostigmine salicylate	657348
4186	ipratropium	657309
4187	ipratropium bromide	657308
4188	pipenzolate bromide	657306
4189	propylthiouracil	657298
4190	methscopolamine nitrate	657297
4191	choline alfoscerate	657272
4192	anisotropine methylbromide	657201
4193	leuprolide acetate	657181
4194	leuprolide	657181
4195	glycyrrhizinate dipotassium	656852
4196	grepafloxacin hydrochloride	656829
4197	penicillin g benzathine	656811
4198	prednisolone hemisuccinate	656804
4199	levisoprenaline hydrochloride	656783
4200	pentazocine lactate	656697
4201	ziprasidone mesylate	656685
4202	benidipine	656668
4203	benidipine hydrochloride	656668
4204	tropisetron	656665
4205	tropisetron hydrochloride	656665
4206	diammonium glycyrrhizinate	656656
4207	oxtriphylline	656652
4208	iothalamate meglumine	656642
4209	polidocanol	656641
4210	lanatoside c	656630
4211	canrenoic acid	656615
