	name	CID
3119	rhubarb	11980951
3120	verteporfin	11980904
3121	pranlukast hemihydrate	11979774
3122	pristinamycin	11979535
3123	podophyllum resin	11979494
3124	brexpiprazole	11978813
3125	dactolisib	11977753
3126	lipopolysaccharide	11970143
3127	indocyanine green	11967809
3128	lifitegrast	11965427
3129	sod sulfate	11963501
3130	veliparib	11960529
3131	rabusertib	11955855
3132	onalespib	11955716
3133	sodium iodide i-123	11954386
3134	diflucortolone	11954369
3135	dexibuprofen lysine	11954362
3136	ciprocinonide	11954352
3137	sodium borate	11954323
3138	risedronate sodium hemi-pentahydrate	11954322
3139	boldenone undecylenate	11954310
3140	thiethylperazine malate	11954258
3141	gemigliptin	11953153
3144	teneligliptin hydrobromide anhydrous	11949652
3142	teneligliptin	11949652
3143	teneligliptin hydrobromide hydrate	11949652
3145	empagliflozin	11949646
3146	narlaprevir	11857239
3147	3-methoxyphencyclidine	11778080
3148	ethoxazorutoside	11765446
3149	revefenacin	11753673
3150	erythropoietin	11751549
3151	abexinostat	11749858
3152	trametinib	11707110
3153	balapiravir	11691726
3154	omecamtiv mecarbil	11689883
3155	retaspimycin hydrochloride	11685945
3156	imrecoxib	11682175
3157	noradrenaline hydrochloride	11672905
3158	pimavanserin tartrate	11672491
3159	fostamatinib	11671467
3160	samidorphan	11667832
3162	lorcaserin	11658860
3161	lorcaserin hydrochloride	11658860
3163	trifluperidol hydrochloride	11647992
3164	linsitinib	11640390
3165	crizotinib	11626560
3166	idelalisib	11625818
3167	citric acid, 1-stearyl ester	11612014
3168	lasmiditan	11610526
3169	resminostat	11609955
3170	bietanautine	11607326
3171	ladostigil tartrate	11607225
3172	carboxyamidotriazole orotate	11599548
3173	amlodipine orotate	11599413
3174	lisdexamfetamine	11597698
3175	lisdexamfetamine dimesylate	11597697
3176	captodiame hydrochloride	11589318
3177	delafloxacin meglumine	11578213
3178	apremilast	11561674
3179	benzphetamine hydrochloride	11558159
3180	carfilzomib	11556711
3181	losmapimod	11552706
3182	ralimetinib	11539025
3183	quisinostat	11538455
3184	indotecan	11533060
3185	pemafibrate	11526038
3186	ridaforolimus	11520894
3187	aclidinium bromide	11519741
3188	umeclidinium bromide	11519069
3189	trifarotene	11518241
3190	alisporivir	11513676
3191	dacomitinib	11511120
3192	olodaterol	11504295
3193	olodaterol hydrochloride	11504295
3194	florbetaben f-18	11501341
3195	arginine aspartate	11500504
3196	tavaborole	11499245
3197	tivantinib	11494412
3198	sapitinib	11488320
3199	linifanib	11485656
3200	palbociclib isethionate	11478676
3201	tedizolid phosphate	11476460
3203	alogliptin benzoate	11450633
3202	alogliptin	11450633
3204	tiotropium bromide monohydrate	11431811
3205	technetium tc-99m mebrofenin	11431716
3206	technetium tc-99m disofenin	11430828
3207	amenamevir	11397521
3208	bafetinib	11387605
3209	norquetiapine	11369918
3211	levamlodipine besylate	11365087
3210	levamlodipine besilate	11365087
3212	ponesimod	11363176
3213	eribulin mesylate	11354606
3214	eribulin	11354606
3215	choline fenofibrate	11350701
3216	marizomib	11347535
3217	enobosarm	11326715
3218	fostemsavir	11319217
3219	telcagepant	11319053
3220	apatinib	11315474
3221	riociguat	11304743
3222	cenicriviroc	11285792
3223	danoprevir	11285588
3224	lomitapide mesylate	11274333
3225	roxadustat	11256664
3226	elagolix sodium	11250647
3227	elagolix	11250647
3228	eluxadoline	11250029
3230	saxagliptin hydrochloride	11243969
3229	saxagliptin	11243969
3231	brivanib	11234052
3232	tedizolid	11234049
3233	ataluren	11219835
3234	methenamine sulfosalicylate	11199134
3235	lodoxamide tromethamine	11192129
3236	treprostinil diolamine	11179459
3237	sepantronium bromide	11178236
3238	oxodotreotide	11170867
3239	calcium lactobionate	11170166
3240	regorafenib	11167602
3241	latanoprostene bunod	11156438
3242	mocravimod hydrochloride	11155874
3243	brivanib alaninate	11154925
3245	cariprazine	11154555
3244	cariprazine hydrochloride	11154555
3246	.alpha.-pyrrolidinopentiophenone	11148955
3247	acesulfame potassium	11074431
3248	tafamidis	11001318
3249	methylcobalamin	10898559
3250	diacetyl benzoyl lathyrol	10577938
3251	glycerol phenylbutyrate	10482134
3252	bempedoic acid	10472693
3253	normirtazapine	10467350
3254	ferrous succinate	10464762
3255	volasertib	10461508
3256	clopidogrel camsylate	10460309
3257	tesevatinib	10458325
3258	ipragliflozin	10453870
3259	aurotioprol	10452965
3260	homatropine methylbromide	10429215
3261	norvancomycin	10419027
3262	norvancomycin hydrochloride	10419027
3263	zabofloxacin	10388396
3264	jwh-018	10382701
3265	crenolanib	10366136
3266	flualprazolam	10359044
3267	.beta.-acetyldigoxin	10350481
3268	levalbuterol tartrate	10349032
3269	relugolix	10348973
3270	napabucasin	10331844
3271	boceprevir	10324367
3272	acrylfentanyl	10314851
3273	rolapitant	10311306
3274	saracatinib	10302451
3275	sotrastaurin	10296883
3276	binimetinib	10288191
3277	edoxaban	10280735
3278	betrixaban	10275777
3279	aleglitazar	10274777
3280	25i-nbome	10251906
3281	penamecillin	10250769
3282	ornithine aspartate	10220941
3283	tasimelteon	10220503
3284	balicatib	10201696
3285	fosfomycin tromethamine	10199068
3286	choline bitartrate	10198924
3287	fosbretabulin tromethamine	10186184
3288	afatinib	10184653
3289	apixaban	10182969
3290	besifloxacin hydrochloride	10178705
3291	besifloxacin	10178705
3292	calcium bicarbonate	10176262
3293	aluminum hydroxide	10176082
3294	tofacitinib citrate	10174505
3296	tasisulam	10160238
3295	tasisulam sodium	10160238
3297	solriamfetol	10130337
3298	ferrous hydroxide	10129897
3299	selumetinib sulfate	10127622
3300	selumetinib	10127622
3301	dehydroaripiprazole	10114519
3303	pazopanib hydrochloride	10113978
3302	pazopanib	10113978
3304	diethylamino hydroxybenzoyl hexyl benzoate	10111431
3305	bismuth subcitrate	10101269
3306	ferrous calcium citrate	10097975
3307	linagliptin	10096344
3308	prednisolone pivalate	10095005
3309	galunisertib	10090485
3310	tariquidar dimesylate	10079227
3311	vorapaxar sulfate	10077130
3312	vorapaxar	10077130
3313	masitinib	10074640
3314	pimavanserin	10071196
3315	bleomycin a5	10057320
3316	altrenogest	10041070
3317	fidaxomicin	10034073
3318	magnesium glycerophosphate	10012877
3319	aluminum oxide	9989226
3320	fluprednidene acetate	9980241
3321	4-bromo-2,5-dimethoxy-n-(2-methoxybenzyl)phenethylamine	9977044
3323	vortioxetine hydrobromide	9966051
3322	vortioxetine	9966051
3324	ganglioside gm1	9963963
3325	dinalbuphine sebacate	9962795
3326	daunorubicin citrate	9961878
3327	estramustine phosphate meglumine	9961838
3328	acotiamide hydrochloride	9957090
3329	vosaroxin	9952884
3330	medrogestone	9949848
3331	plinabulin	9949641
3332	ingavirin	9942657
3333	pasireotide	9941444
3334	nelipepimut-s	9941306
3335	lapatinib ditosylate	9941095
3336	elobixibat	9939892
3337	manganese citrate	9937209
3338	oxeladin citrate	9936727
3339	cediranib	9933475
3340	rucaparib	9931954
3341	vernakalant hydrochloride	9930048
3342	tofacitinib	9926791
3343	perampanel	9924495
3344	amifampridine phosphate	9920716
3345	ghrp-6	9919153
3346	tradipitant	9916461
3347	thiocolchicoside	9915886
3348	neratinib	9915743
3349	selexipag	9913767
3350	tivozanib	9911830
3351	tivozanib hydrochloride	9911830
3352	diclofenac deanol	9908124
3353	varenicline tartrate	9906942
3354	aspirin dl-lysine	9905405
3355	zinc picolinate	9904746
3356	azithromycin monohydrate	9897015
3357	tasidotin	9895066
3358	tipepidine hibenzate	9892792
3359	clomethiazole edisylate	9892648
3360	tebipenem pivoxil	9892071
3361	dapagliflozin	9887712
3362	gabapentin enacarbil	9883933
3363	promestriene	9883915
3364	treosulfan	9882105
3365	eslicarbazepine acetate	9881504
3366	eslicarbazepine	9881504
3367	amphotericin b cholesteryl sulfate	9877168
3368	zotarolimus	9876378
3369	rivaroxaban	9875401
3370	remogliflozin etabonate	9871420
3371	ticagrelor	9871419
3372	bamethan sulfate	9871212
3373	fimasartan	9870652
3374	prucalopride succinate	9870009
3375	avanafil	9869929
3376	tafluprost	9868491
3377	laropiprant	9867642
3378	mirabegron	9865528
3379	mocetinostat	9865515
3380	ibuprofen arginine	9864669
3381	ozenoxacin	9863827
3383	ripasudil hydrochloride dihydrate	9863672
3382	ripasudil	9863672
3384	calcium pyruvate	9859191
3385	fluticasone furoate	9854489
3386	cabazitaxel	9854073
3387	cangrelor	9854012
3388	ceftaroline fosamil	9852981
3389	gadobenic acid	9852779
3390	paliperidone palmitate	9852746
3391	avatrombopag maleate	9852519
3392	avatrombopag	9852519
3393	cefodizime sodium	9852176
3394	carfentanil citrate	9851365
3395	amlodipine adipate	9850652
3396	tauroursodeoxycholic acid	9848818
3397	clopidogrel besilate	9847991
3398	halometasone	9846332
3399	ketoprofen lysine	9843941
3400	semagacestat	9843750
3401	ibuprofen lysine	9841440
3402	zinc monoethylfumarate	9841391
3403	calcium monoethylfumarate	9840293
3404	o-desmethyl tramadol	9838803
3405	technetium tc-99m medronate	9838324
3406	bismuth hydroxide	9838064
3407	tapentadol hydrochloride	9838022
3408	tapentadol	9838022
3409	brivaracetam	9837243
3410	diethylamine salicylate	9837223
3411	ferrous bisglycinate	9837124
3412	avibactam sodium	9835049
3413	avibactam	9835049
3414	sincalide	9833444
3415	efatutazone	9832447
3416	ipamorelin	9831659
3417	maralixibat	9831643
3418	ethyl icosapentate	9831415
3419	icosapent ethyl	9831415
3420	omega-3-acid ethyl esters	9831414
3421	midostaurin	9829523
3422	lenvatinib	9823820
3423	lenvatinib mesylate	9823820
3424	levamlodipine maleate	9822750
3425	levamlodipine	9822750
3426	abacavir succinate	9822500
3427	bicyclol	9821754
3428	apricoxib	9820073
3429	desfesoterodine	9819382
3430	plitidepsin	9812534
3431	sacubitril	9811834
3432	samarium sm-153 lexidronam pentasodium	9810246
3433	procinonide	9806281
3434	macimorelin	9804938
3435	desvenlafaxine succinate	9800068
3436	amiprilose hydrochloride	9798098
3437	magnesium monoethylfumarate	9796734
3438	orteronel	9796590
3439	iniparib	9796068
3440	pridopidine	9795739
3441	potassium adipate	9794493
3442	ferric oxyhydroxide	9793696
3443	armodafinil	9690109
3444	dexlansoprazole	9578005
3445	sabcomeline	9577995
3446	tenofovir alafenamide	9574768
3447	tenofovir alafenamide fumarate	9574768
3449	gemifloxacin	9571107
3448	gemifloxacin mesylate	9571107
3450	glyconiazide	9571091
3451	cefozopran	9571080
3452	cefozopran hydrochloride	9571080
3453	nifurtoinol	9571062
3455	cefmenoxime hydrochloride	9570757
3454	cefmenoxime	9570757
3456	technetium tc-99m pertechnetate	9570376
3457	aldicarb	9570071
3458	norelgestromin	9568628
3459	oxiconazole nitrate	9556529
3460	furaltadone	9553856
3461	chlorhexidine gluconate	9552079
3463	chlorhexidine hydrochloride	9552079
3464	chlorhexidine diacetate	9552079
3465	chlorhexidine	9552079
3462	chlorhexidine acetate	9552079
3466	exametazime	9552071
3467	phosphocreatine sodium	9548602
3468	phosphocreatine	9548602
3469	methyl-1-testosterone	7092657
3470	anecortave	7074810
3471	acetylcarnitine hydrochloride	7045767
3472	acetylcarnitine	7045767
3473	mk-7264 citrate	7016112
3474	golotimod	6992140
3475	bentiromide	6957673
3476	panobinostat	6918837
3477	rigosertib	6918736
3478	ingenol mebutate	6918670
3479	ppi-2458	6918653
3480	belinostat	6918638
3481	isavuconazonium sulfate	6918606
3482	isavuconazonium	6918606
3483	sugammadex	6918585
3484	sugammadex sodium	6918585
3485	tesetaxel	6918574
3487	fesoterodine fumarate	6918558
3486	fesoterodine	6918558
3488	indacaterol	6918554
3489	indacaterol maleate	6918554
3490	dalcetrapib	6918540
3491	vildagliptin	6918537
3492	ambrisentan	6918493
3493	voclosporin	6918486
3494	isavuconazole	6918485
3495	retapamulin	6918462
3497	prasugrel	6918456
3496	prasugrel hydrochloride	6918456
3498	ombrabulin	6918405
3499	dexketoprofen trometamol	6918332
3500	vilazodone	6918314
3501	vilazodone hydrochloride	6918314
3502	dutasteride	6918296
3503	vinflunine	6918295
3504	temsirolimus	6918289
3505	nalfurafine hydrochloride	6918287
3506	larotaxel	6918260
3507	flibanserin	6918248
3508	pralmorelin	6918245
3509	pazufloxacin mesilate	6918232
3510	gadobenate dimeglumine	6918204
3511	strontium ranelate	6918182
3512	halobetasol propionate	6918178
3513	icatibant acetate	6918173
3514	ciclesonide	6918155
3515	eldecalcitol	6918141
3517	treprostinil sodium	6918140
3516	treprostinil	6918140
3518	cytarabine ocfosfate	6918130
3519	etoposide phosphate	6918092
3520	rivastigmine tartrate	6918078
3521	levacecarnine hydrochloride	6917959
3523	beraprost sodium	6917951
3522	beraprost	6917951
3524	lmb-100	6917907
3525	nedaplatin	6917890
3526	oxitropium bromide	6917865
3527	artesunate	6917864
3528	loprazolam mesilate	6917853
3529	pentopril	6917815
3531	levomilnacipran	6917779
3530	levomilnacipran hydrochloride	6917779
3532	etonogestrel	6917715
3533	cisapride monohydrate	6917697
3534	fumagillin	6917655
3535	cefdinir	6915944
3536	roxithromycin	6915744
3537	dantrolene	6914273
3538	dantrolene sodium	6914273
3539	furazidine	6870646
3540	gadopentetate	6857474
3541	butylscopolamine bromide	6852391
3542	peplomycin sulfate	6852373
3543	peplomycin	6852373
3544	cinnamon oil	6850781
3545	garlic	6850761
3546	fennel	6850758
3547	alginic acid	6850754
3548	thyme oil	6850745
3549	peppermint oil	6850741
3550	lecithin, soybean	6850739
3551	egg yolk	6850739
3552	mag oxide	6850729
3553	nifurtimox	6842999
3554	prednicarbate	6714002
3556	nitrofurantoin	6604200
3555	nitrofurantoin sodium	6604200
3557	norgestimate	6540478
3558	magnesium lactate	6536825
3560	ceftizoxime	6533629
3559	ceftizoxime sodium	6533629
3561	cefpodoxime proxetil	6526396
3562	pimecrolimus	6509979
3563	25-hydroxycholecalciferol, 5-trans-	6506392
3564	tanespimycin	6505803
3565	delamanid	6480466
3566	azlocillin sodium	6479523
3567	azlocillin	6479523
3568	nifuroxime	6478035
3569	cobamamide	6474320
3570	dirithromycin	6473883
3572	potassium aspartate anhydrous	6454950
3571	potassium aspartate	6454950
3573	mecloxamine citrate	6453833
3574	sulodexide	6453528
3575	technetium tc-99m pyrophosphate	6452753
3576	carbocysteine lysine	6452154
3577	ferrous tartrate	6451676
3578	rilpivirine hydrochloride	6451164
3579	rilpivirine	6451164
3580	netupitant	6451149
3581	axitinib	6450551
3582	spiramycin adipate	6450354
3583	zuclopenthixol decanoate	6450333
3584	ixabepilone	6445540
3585	perphenazine dimaleate	6444477
3586	cetyl myristoleate	6443825
3587	everolimus	6442177
3588	clocinizine hydrochloride	6441604
3589	echinacin	6439941
3590	elacytarabine	6438895
3591	limaprost	6438378
3592	cefditoren pivoxil	6437877
3593	lumefantrine	6437380
3594	hesperidin methylchalcone	6436550
3595	rifaximin	6436173
3596	dectaflur	6436136
3597	bisulepin hydrochloride	6436111
3598	bisulepin	6436111
3599	cefcapene	6436055
3600	cilastatin sodium	6435415
3601	cilastatin	6435415
3602	enzacamene	6434217
3603	flupentixol decanoate	6434100
3604	simethicone	6433516
3605	nifuratel	6433427
3606	quaternium-15	6433396
3607	desmethyldoxepin	6433351
3608	nystatin	6433272
3609	ferrous fumarate	6433164
3610	imidafenacin	6433090
3611	hexaminolevulinate hydrochloride	6433082
3612	ferumoxytol non-stoichiometric magnetite	6432052
3613	chlorpromazine hibenzate	6431825
3614	potassium chlorate	6426889
3615	spiramycin	6419898
3616	cefatrizine	6410758
3617	cefatrizine propylene glycolate	6410757
3618	maxacalcitol	6398761
3619	disodium fumarate	6364607
3620	palonosetron hydrochloride	6337614
3621	palonosetron	6337614
3622	cefpodoxime	6335986
3623	phosphazide	6334639
3624	radium	6328144
3625	selenium	6326970
3626	technetium tc-99m tetrofosmin	6326947
3627	rifamycin	6324616
3628	rifamycin sodium	6324616
3629	brilliant blue g	6324599
3630	dalfopristin	6323289
3632	tipiracil hydrochloride	6323266
3631	tipiracil	6323266
3633	ivermectin	6321424
3634	cefuroxime axetil	6321416
3636	proguanil hydrochloride	6178111
3635	proguanil	6178111
3637	gadobutrol	6102852
3638	ajmaline	6100671
3639	potassium tartrate	6100505
3640	magnesium citrate	6099959
3641	zoledronate disodium	6099949
3642	sodium phosphate, dibasic, heptahydrate	6096963
3643	calcium hydroxide	6093208
3644	edetate calcium disodium	6093170
3645	bucinnazine	6005081
3647	cefoselis	5748845
3646	cefoselis sulfate	5748845
3648	picloxydine	5748610
3649	picloxydine dihydrochloride	5748610
3650	aztreonam	5742832
3651	cefotaxime	5742673
3652	cefotaxime sodium	5742673
3653	resiniferatoxin	5702546
3654	fendiline hydrochloride	5702162
3655	famotidine	5702160
3656	guanabenz acetate	5702062
3657	aliskiren	5493444
3658	aliskiren hemifumarate	5493444
3659	dihydrocodeine phosphate	5493302
3660	dihydrocodeine bitartrate	5492624
3661	alvimopan	5488548
3662	tiotropium	5487427
3663	tiotropium bromide	5487426
3664	tiotropium bromide anhydrous	5487426
3665	pregabalin	5486971
3666	troxerutin	5486699
3667	cefetamet pivoxil	5486182
3668	trandolapril	5484727
3669	tenofovir disoproxil fumarate	5481350
3670	tenofovir disoproxil	5481350
3671	ceftazidime	5481173
3672	ceftazidime sodium	5481173
3673	cefpirome	5479539
3674	cefpirome sulfate	5479539
3676	cefepime	5479537
3675	cefepime hydrochloride	5479537
3678	ceftriaxone	5479530
3677	ceftriaxone sodium	5479530
3680	cefuroxime	5479529
3679	cefuroxime sodium	5479529
3681	pepstatin	5478883
3682	imidapril hydrochloride	5464343
3683	imidapril	5464343
3684	levallorphan tartrate	5464111
3685	ramiprilat	5464096
3686	hydrocodone bitartrate	5463977
3687	calcium iodide	5462722
3688	6-acetylmorphine	5462507
3689	enalaprilat	5462501
3690	diacetylmorphine	5462328
3691	diacetylmorphine hydrochloride	5462328
3692	diamorphine	5462328
3693	boron	5462311
3694	activated charcoal	5462310
3695	graphite	5462310
3696	phosphorus	5462309
3697	rmc-4630	5462224
3706	potassium chloride	5462222
3703	potassium	5462222
3702	potassium sodium tartrate	5462222
3701	potassium sodium hydrogen citrate	5462222
3700	potassium cl	5462222
3699	potassium sulfate	5462222
3698	potassium sodium dehydroandrographolide succinate	5462222
3705	potassium acetate	5462222
3707	potassium carbonate	5462222
3704	potassium sodium sulfate	5462222
3708	indium in-111	5462099
3709	indium in-111 chloride	5462099
3710	silicon	5461123
3711	silicone	5461123
3712	sodium perborate	5460515
3713	beryllium	5460467
3723	magnesium chloride	5460341
3721	magnesium carbonate	5460341
3722	magnesium sulfate	5460341
3724	calcium chloride anhydrous	5460341
3719	magnesium carbonate hydroxide	5460341
3726	calcium sulfate anhydrous	5460341
3725	magnesium chloride anhydrous	5460341
3729	magnesium sulfate heptahydrate	5460341
3728	calcium	5460341
3727	calcium sulfate	5460341
3720	calcium magnesium carbonate	5460341
3730	magnesium	5460341
3718	calcium chloride	5460341
3717	magnesium acetate tetrahydrate	5460341
3716	calcium acetate	5460341
3715	calcium carbonate	5460341
3714	magnesium acetate	5460341
3731	methscopolamine bromide	5459110
3732	nitrofurazone	5447130
3734	enalapril	5388962
3733	enalapril maleate	5388962
3735	quinupristin	5388937
3736	bedaquiline	5388906
3737	bedaquiline fumarate	5388906
3738	clopenthixol hydrochloride	5372683
3739	clopenthixol	5372683
3740	sulfur	5362487
3741	nicomorphine	5362460
3742	levomethorphan	5362449
3743	indinavir	5362440
3744	indinavir sulfate	5362440
3745	ridogrel	5362391
3746	ramipril	5362129
3747	benazepril hydrochloride	5362124
3748	benazepril	5362124
3749	lisinopril	5362119
3750	delapril	5362116
3751	delapril hydrochloride	5362116
3752	cefteram pivoxil	5362114
3753	cefixime	5362065
3754	methylnaltrexone	5361918
3755	methylnaltrexone bromide	5361917
3756	butorphanol	5361092
3757	butorphanol tartrate	5361092
3758	dextrorphan	5360697
3759	naltrexone	5360515
3760	naltrexone hydrochloride	5360515
3761	bleomycin hydrochloride	5360373
3762	bleomycin	5360373
3763	bleomycin sulfate	5360373
3764	calcium bromide	5360316
3765	indium	5359967
3766	arsenic	5359596
3767	thallium	5359464
3768	dihydromorphine	5359421
3769	morphine tartrate	5359380
3770	bismuth	5359367
3774	strontium chloride sr-89	5359327
3772	strontium acetate	5359327
3771	strontium	5359327
3773	strontium chloride	5359327
3775	levorphanol	5359272
3776	ethylmorphine hydrochloride	5359271
3777	ethylmorphine	5359271
3781	aluminum sulfate	5359268
3778	aluminum acetate	5359268
3779	aluminum chloride	5359268
3780	aluminum	5359268
3783	codeine phosphate	5359227
3782	codeine phosphate anhydrous	5359227
3784	ethyl fumarate	5358902
3785	barium	5355457
3786	barium carbonate	5355457
3787	barium sulfate	5355457
3788	octinoxate	5355130
3789	cesium	5354618
3790	cesium chloride	5354618
3791	antimony	5354495
3792	molsidomine	5353788
3793	tin	5352426
3794	lead	5352425
3795	romidepsin	5352062
3796	fosbretabulin	5351387
3797	mitoguazone	5351154
3798	nifuroxazide	5337997
3799	palbociclib	5330286
3801	sunitinib malate	5329102
3800	sunitinib	5329102
3802	bosutinib	5328940
3803	fluvoxamine maleate	5324346
3804	fluvoxamine	5324346
3805	thebaine	5324289
3806	furazolidone	5323714
3807	andrographolide	5318517
3808	cinnamyl alcohol	5315892
3809	cannabigerol	5315659
3810	sulprostone	5312153
3811	silodosin	5312125
3812	canfosfamide	5312109
3815	zuclopenthixol hydrochloride	5311507
3813	zuclopenthixol acetate	5311507
3814	zuclopenthixol	5311507
3816	cyanocobalamin	5311498
3817	vinorelbine	5311497
3818	trypsin	5311489
3819	stiripentol	5311454
3820	spirapril	5311447
3821	rimexolone	5311412
3822	pholcodine	5311356
3823	nateglinide	5311309
3824	nalbuphine	5311304
3825	nalbuphine hydrochloride	5311304
3826	magnesium trisilicate	5311266
3827	enprostil	5311225
3828	latanoprost	5311221
3829	lacidipine	5311217
3830	iloprost	5311181
3832	goserelin	5311128
3831	goserelin acetate	5311128
3833	fluticasone	5311101
3834	dihydrotachysterol	5311071
3835	dexmedetomidine	5311068
3836	dexmedetomidine hydrochloride	5311068
3837	desoximetasone	5311067
3838	desonide	5311066
3839	desmopressin acetate	5311065
3840	desmopressin	5311065
3841	denopamine	5311064
3842	colistin	5311054
3843	colistin sulfate	5311054
3844	istradefylline	5311037
3845	bimatoprost	5311027
3846	atosiban	5311010
3847	anthramycin	5311005
3848	acipimox	5310993
3849	morphine	5288826
3850	morphine hydrochloride	5288826
3851	morphine sulfate	5288826
3852	calcipotriene	5288783
3853	calcipotriene hydrate	5288783
3854	topiroxostat	5288320
3855	fenretinide	5288209
3856	alvocidib	5287969
3857	trospium	5284632
3858	trospium chloride	5284632
3859	topiramate	5284627
3860	sirolimus	5284616
3861	proscillaridin	5284613
3862	prednisolone valerate acetate	5284612
3863	phytonadione	5284607
3865	oxymorphone	5284604
3864	oxymorphone hydrochloride	5284604
3866	oxycodone hydrochloride	5284603
3867	oxycodone	5284603
3868	oxycodone hydrochloride trihydrate	5284603
3869	normethandrone	5284597
3872	naloxone	5284596
3871	naloxone hydrochloride	5284596
3870	naloxone hydrochloride dihydrate	5284596
3873	nalmefene hydrochloride dihydrate	5284594
3874	nalmefene	5284594
3875	nalmefene hydrochloride	5284594
3876	nabilone	5284592
3877	meprednisone	5284587
3878	loracarbef	5284585
3879	levetiracetam	5284583
3880	hydromorphone hydrochloride	5284570
3881	hydromorphone	5284570
3884	hydrocodone	5284569
3883	hydrocodone polistirex	5284569
3882	hydrocodone hydrochloride	5284569
3886	granisetron	5284566
3885	granisetron hydrochloride	5284566
3887	ethisterone	5284557
3888	estropipate	5284555
3889	dothiepin	5284550
3890	dothiepin hydrochloride	5284550
3891	dorzolamide	5284549
3892	dorzolamide hydrochloride	5284549
3893	dihydrocodeine	5284543
3894	algestone acetophenide	5284538
3896	cyproterone acetate	5284537
3895	cyproterone	5284537
3897	cloprednol	5284535
3899	chlormadinone acetate	5284533
3898	chlormadinone	5284533
3900	cefroxadine	5284529
3901	acrivastine	5284514
3902	acitretin	5284513
3903	acetyldigitoxin	5284512
3904	polysorbate 80	5284448
3905	natamycin	5284447
3906	cyclosporine	5284373
3907	codeine	5284371
3908	codeine sulfate	5284371
3909	codeine hydrochloride	5284371
3910	codeine polistirex	5284371
3911	hyodeoxycholic acid	5283820
3912	tacalcitol	5283734
3913	menaquinone 6	5283547
16	 menaquinone 6	5283547
3914	glyceryl oleate	5283468
3915	homatropine hydrobromide	5282593
3916	homatropine	5282593
3917	hydrocortisone valerate	5282494
3918	clocortolone pivalate	5282493
3919	ethanolamine oleate	5282489
3920	emedastine difumarate	5282485
3922	cinepazide maleate	5282459
3921	cinepazide	5282459
3923	pitavastatin	5282452
3924	pitavastatin calcium	5282452
3925	fondaparinux	5282448
3926	fondaparinux sodium	5282448
3927	triprolidine hydrochloride	5282443
3928	triprolidine	5282443
3931	ozagrel hydrochloride	5282440
3929	ozagrel	5282440
3930	ozagrel sodium	5282440
3933	cefcapene pivoxil hydrochloride hydrate	5282438
3934	cefcapene pivoxil	5282438
3932	cefcapene pivoxil hydrochloride	5282438
3935	perazine dimaleate	5282417
3936	dinoprost tromethamine	5282415
3937	misoprostol	5282381
3938	etretinate	5282375
3939	menatetrenone	5282367
3940	ceftibuten dihydrate	5282242
3941	ceftibuten	5282242
3942	gemeprost	5282237
3943	alprostadil alfadex	5282234
3944	tranilast	5282230
3945	travoprost	5282226
3946	sofalcone	5282219
3947	rokitamycin	5282211
3948	teprenone	5282199
3949	plaunotol	5282197
3950	proglumetacin maleate	5282193
3951	falecalcitriol	5282190
3952	midecamycin acetate	5282188
3953	indomethacin farnesil	5282183
3954	gefarnate	5282182
3955	alfacalcidol	5282181
3956	tretinoin tocoferil	5282180
3957	unoprostone isopropyl	5282175
3958	josamycin	5282165
3959	gamma oryzanol	5282164
3960	cilnidipine	5282138
3961	lafutidine	5282136
3962	ubidecarenone	5281915
3963	flupentixol	5281881
3964	flupentixol dihydrochloride	5281881
3965	diosmin	5281613
3966	chrysin	5281607
3967	kawain	5281565
3968	esculin	5281417
3969	lutein	5281243
3970	xantofyl palmitate	5281240
3971	saffron	5281233
3972	astaxanthin	5281224
3973	doxercalciferol	5281107
3974	paricalcitol	5281104
3975	acetophenazine maleate	5281082
3976	entacapone	5281081
3977	mycophenolate mofetil hydrochloride	5281078
3978	mycophenolate mofetil	5281078
3979	ethchlorvynol	5281077
3980	carboprost tromethamine	5281074
3981	olopatadine hydrochloride	5281071
3982	olopatadine	5281071
3983	previtamin d3	5281058
3984	pyrethrin i	5281045
3985	mivacurium	5281042
3986	mivacurium chloride	5281042
3987	montelukast sodium	5281040
3988	montelukast	5281040
3990	eprosartan	5281037
3989	eprosartan mesylate	5281037
3991	oxymetholone	5281034
3992	pyrantel pamoate	5281033
3993	cefprozil	5281006
3994	budesonide	5281004
3995	clavulanic acid	5280980
3996	amphotericin b	5280965
3997	genistein	5280961
3998	rescinnamine	5280954
3999	linolenic acid	5280934
4000	gamolenic acid	5280933
4001	zeaxanthin	5280899
4002	rutin	5280805
4003	acacia	5280804
4004	vitamin d	5280795
4005	cholecalciferol	5280795
4006	ergocalciferol	5280793
4007	alprostadil	5280723
4008	rosin	5280656
4009	hymecromone	5280567
4010	vitamin a palmitate	5280531
4011	beta carotene	5280489
4012	.beta.-carotene	5280489
4013	calcitriol	5280453
4014	linoleic acid	5280450
4015	chamomile	5280443
4016	tylosin	5280440
4017	dinoprost	5280363
4018	dinoprostone	5280360
4019	quercetin	5280343
4020	elvitegravir	5277135
4021	sodium alginate	5102882
4022	ferric citrate anhydrous	4989393
4023	tolcapone	4659569
4024	flosequinan	4474062
4027	sitagliptin	4369359
4026	sitagliptin phosphate	4369359
4025	sitagliptin hydrochloride	4369359
4028	ak-104	4130575
4029	dextran	4125253
4030	dextran sulfate sodium salt	4125253
4031	bisoctrizole	3571576
